source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed
final_students_scores,FINA_0085,Y1,12.289,14.475,12.009,14.466,2.041,12.09,18.216,0,0,0.005,0.688,0.007,0.796,0.225,33,10,True
final_students_scores,FINA_0086,Y1,12.47,14.557,11.98,14.647,1.997,11.841,18.009,0,0,0.009,0.7,0.006,0.8,0.22,33,10,True
final_students_scores,FINA_0087,Y2,16.0,16.0,16.0,16.75,1.306,15.5,18.0,12,0,0.0,1.0,0.0,0.869,0.117,18,0,False
final_students_scores,FINA_0088,Y1,12.484,14.568,12.047,14.697,2.019,11.864,18.179,0,0,0.005,0.692,0.009,0.798,0.219,33,10,True
final_students_scores,FINA_0089,Y1,12.739,14.594,12.146,14.657,1.972,11.897,18.037,0,0,0.001,0.704,0.009,0.803,0.211,33,10,True
final_students_scores,FINA_0090,Y2,10.0,13.0,9.0,12.667,3.81,4.0,18.0,12,2,0.167,0.417,0.083,0.619,0.348,18,0,False
final_students_scores,FINA_0091,Y1,12.365,14.49,12.057,14.779,1.952,12.015,18.086,0,0,0.003,0.689,0.004,0.805,0.221,33,10,True
final_students_scores,FINA_0092,Y3,12.0,15.5,12.0,14.333,1.708,12.0,15.5,15,0,0.0,0.667,0.0,0.829,0.229,15,0,False
final_students_scores,FINA_0093,Y2,11.0,13.0,10.0,13.625,2.723,8.0,18.0,12,1,0.083,0.5,0.0,0.728,0.282,18,0,False
final_students_scores,FINA_0094,Y3,10.0,12.0,9.0,11.933,2.008,8.0,15.5,15,2,0.133,0.133,0.0,0.799,0.318,15,0,False
final_students_scores,FINA_0095,Y1,12.538,14.397,12.004,14.591,1.964,11.776,17.966,0,0,0.012,0.7,0.004,0.804,0.219,33,10,True
final_students_scores,FINA_0096,Y3,9.0,12.0,9.0,11.933,2.008,8.0,15.5,15,2,0.133,0.133,0.0,0.799,0.346,15,0,False
final_students_scores,FINA_0097,Y2,13.0,15.0,12.0,15.25,2.231,12.0,18.0,12,0,0.0,0.75,0.0,0.777,0.204,18,0,False
final_students_scores,FINA_0098,Y2,14.0,15.0,13.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,18,0,False
final_students_scores,FINA_0099,Y3,11.0,15.5,11.0,13.367,2.295,8.0,15.5,15,1,0.067,0.467,0.0,0.771,0.276,15,0,False
final_students_scores,FINA_0100,Y3,14.0,15.5,12.0,15.533,1.757,12.0,18.0,15,0,0.0,0.867,0.0,0.824,0.174,15,0,False
final_students_scores,FINA_0101,Y2,12.0,12.0,11.0,14.5,2.611,8.0,18.0,12,1,0.083,0.75,0.0,0.739,0.254,18,0,False
final_students_scores,FINA_0102,Y1,12.551,14.573,12.055,14.738,2.017,11.966,17.904,0,0,0.0,0.703,0.012,0.798,0.217,33,10,True
final_students_scores,FINA_0103,Y1,12.574,14.518,11.826,14.735,2.007,11.877,17.764,0,0,0.0,0.697,0.0,0.799,0.214,33,10,True
final_students_scores,FINA_0104,Y1,12.36,14.599,12.215,14.905,1.962,11.888,17.838,0,0,0.0,0.696,0.008,0.804,0.221,33,10,True
final_students_scores,FINA_0105,Y1,12.585,14.519,12.012,14.817,2.03,11.954,18.002,0,0,0.001,0.691,0.0,0.797,0.214,33,10,True
final_students_scores,FINA_0106,Y1,12.573,14.673,11.99,14.733,2.1,12.224,18.049,0,0,0.001,0.679,0.0,0.79,0.215,33,10,True
final_students_scores,FINA_0107,Y1,12.558,14.412,12.126,14.735,2.076,12.002,18.037,0,0,0.0,0.7,0.006,0.792,0.216,33,10,True
final_students_scores,FINA_0108,Y3,12.0,15.5,11.0,14.267,2.017,12.0,18.0,15,0,0.0,0.6,0.0,0.798,0.23,15,0,False
final_students_scores,FINA_0109,Y2,14.0,15.0,14.0,16.333,1.231,15.5,18.0,12,0,0.0,1.0,0.0,0.877,0.171,18,0,False
final_students_scores,FINA_0110,Y1,12.51,14.488,11.984,14.644,1.975,11.994,18.137,0,0,0.001,0.691,0.0,0.803,0.216,33,10,True
final_students_scores,FINA_0111,Y2,14.0,15.0,13.0,15.625,1.494,12.0,18.0,12,0,0.0,0.917,0.0,0.851,0.172,18,0,False
final_students_scores,FINA_0112,Y1,12.721,14.559,12.039,14.59,1.949,11.69,18.104,0,0,0.0,0.696,0.003,0.805,0.21,33,10,True
final_students_scores,FINA_0113,Y1,12.697,14.695,12.055,14.595,1.91,12.073,18.017,0,0,0.002,0.705,0.014,0.809,0.213,33,10,True
final_students_scores,FINA_0114,Y1,12.514,14.467,11.867,14.638,2.025,12.109,18.082,0,0,0.0,0.707,0.0,0.797,0.216,33,10,True
final_students_scores,FINA_0115,Y3,11.0,15.5,11.0,13.133,2.24,8.0,15.5,15,1,0.067,0.4,0.0,0.776,0.275,15,0,False
final_students_scores,FINA_0116,Y2,14.0,15.0,14.0,16.042,1.751,12.0,18.0,12,0,0.0,0.917,0.0,0.825,0.174,18,0,False
final_students_scores,FINA_0117,Y2,17.0,17.0,18.0,17.583,0.973,15.5,18.0,12,0,0.0,1.0,0.0,0.903,0.087,18,0,False
final_students_scores,FINA_0118,Y1,12.32,14.348,12.036,14.758,2.059,11.957,17.909,0,0,0.0,0.685,0.0,0.794,0.221,33,10,True
final_students_scores,FINA_0119,Y2,12.0,14.0,11.0,14.417,2.883,8.0,18.0,12,1,0.083,0.667,0.0,0.712,0.255,18,0,False
final_students_scores,FINA_0120,Y1,12.651,14.451,12.029,14.773,2.089,12.117,18.226,0,0,0.022,0.704,0.003,0.791,0.218,33,10,True
final_students_scores,FINA_0121,Y1,12.459,14.58,11.982,14.8,1.959,11.988,18.043,0,0,0.003,0.705,0.016,0.804,0.22,33,10,True
final_students_scores,FINA_0122,Y2,12.0,13.0,11.0,13.667,2.167,12.0,18.0,12,0,0.0,0.417,0.0,0.783,0.231,18,0,False
final_students_scores,FINA_0123,Y2,13.0,15.0,13.0,14.833,1.85,12.0,18.0,12,0,0.0,0.75,0.0,0.815,0.202,18,0,False
final_students_scores,FINA_0124,Y1,12.303,14.533,11.999,14.683,2.046,12.195,18.091,0,0,0.004,0.713,0.008,0.795,0.224,33,10,True
final_students_scores,FINA_0125,Y2,11.0,12.0,11.0,14.25,2.105,12.0,18.0,12,0,0.0,0.583,0.0,0.789,0.258,18,0,False
final_students_scores,FINA_0126,Y3,16.0,18.0,15.0,16.5,1.268,15.5,18.0,15,0,0.0,1.0,0.0,0.873,0.116,15,0,False
final_students_scores,FINA_0127,Y1,12.491,14.596,12.058,14.822,2.107,11.891,17.945,0,0,0.0,0.696,0.0,0.789,0.217,33,10,True
final_students_scores,FINA_0128,Y1,12.488,14.582,12.05,14.578,2.028,11.988,17.858,0,0,0.013,0.698,0.012,0.797,0.222,33,10,True
final_students_scores,FINA_0129,Y1,12.485,14.479,12.039,14.674,1.948,11.768,17.895,0,0,0.001,0.703,0.006,0.805,0.217,33,10,True
final_students_scores,FINA_0130,Y3,14.0,15.5,14.0,15.367,1.62,12.0,18.0,15,0,0.0,0.867,0.0,0.838,0.173,15,0,False
final_students_scores,FINA_0131,Y1,12.643,14.473,12.01,14.698,2.011,12.126,17.971,0,0,0.0,0.706,0.0,0.799,0.212,33,10,True
final_students_scores,FINA_0132,Y1,12.415,14.723,12.04,14.448,1.991,11.857,17.803,0,0,0.0,0.689,0.0,0.801,0.219,33,10,True
final_students_scores,FINA_0133,Y1,12.635,14.489,11.799,14.691,1.989,12.121,17.789,0,0,0.0,0.697,0.0,0.801,0.212,33,10,True
final_students_scores,FINA_0134,Y3,12.0,15.5,11.0,13.633,1.807,12.0,15.5,15,0,0.0,0.467,0.0,0.819,0.229,15,0,False
final_students_scores,FINA_0135,Y1,12.632,14.469,12.103,14.723,1.994,12.267,17.914,0,0,0.0,0.7,0.0,0.801,0.213,33,10,True
final_students_scores,FINA_0136,Y1,12.543,14.341,11.95,14.514,2.0,12.333,17.969,0,0,0.0,0.686,0.0,0.8,0.215,33,10,True
final_students_scores,FINA_0137,Y3,12.0,15.5,12.0,14.333,1.708,12.0,15.5,15,0,0.0,0.667,0.0,0.829,0.229,15,0,False
final_students_scores,FINA_0138,Y1,12.528,14.522,11.855,14.722,1.974,11.787,17.925,0,0,0.009,0.72,0.001,0.803,0.218,33,10,True
final_students_scores,FINA_0139,Y1,12.318,14.641,12.008,14.632,2.069,12.181,18.194,0,0,0.0,0.696,0.006,0.793,0.222,33,10,True
final_students_scores,FINA_0140,Y1,12.501,14.546,11.925,14.376,2.081,12.251,18.172,0,0,0.0,0.69,0.0,0.792,0.217,33,10,True
final_students_scores,FINA_0141,Y2,11.0,12.0,11.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False
final_students_scores,FINA_0142,Y1,12.662,14.506,11.998,14.669,2.029,12.006,17.936,0,0,0.0,0.702,0.0,0.797,0.212,33,10,True
final_students_scores,FINA_0143,Y1,12.378,14.531,11.951,14.469,2.113,12.159,17.868,0,0,0.014,0.688,0.0,0.789,0.224,33,10,True
final_students_scores,FINA_0144,Y1,12.563,14.464,11.904,14.675,2.073,11.841,17.98,0,0,0.0,0.698,0.011,0.793,0.217,33,10,True
final_students_scores,FINA_0145,Y2,11.0,12.0,10.0,13.625,2.723,8.0,18.0,12,1,0.083,0.5,0.0,0.728,0.282,18,0,False
final_students_scores,FINA_0146,Y2,13.0,14.0,13.0,14.958,2.416,12.0,18.0,12,0,0.0,0.667,0.0,0.758,0.205,18,0,False
final_students_scores,FINA_0147,Y1,12.512,14.466,11.987,14.626,2.086,11.974,18.066,0,0,0.0,0.69,0.0,0.791,0.216,33,10,True
final_students_scores,FINA_0148,Y3,13.0,15.5,12.0,15.2,1.449,12.0,18.0,15,0,0.0,0.867,0.0,0.855,0.2,15,0,False
final_students_scores,FINA_0149,Y2,14.0,15.0,14.0,16.542,1.287,15.5,18.0,12,0,0.0,1.0,0.0,0.871,0.171,18,0,False
final_students_scores,FINA_0150,Y3,13.0,15.5,13.0,14.567,1.602,12.0,15.5,15,0,0.0,0.733,0.0,0.84,0.201,15,0,False
final_students_scores,FINA_0151,Y3,13.0,15.5,12.0,14.467,2.438,8.0,18.0,15,1,0.067,0.733,0.0,0.756,0.221,15,0,False
final_students_scores,FINA_0152,Y1,12.621,14.532,11.994,14.556,2.059,12.02,18.084,0,0,0.01,0.719,0.0,0.794,0.216,33,10,True
final_students_scores,FINA_0153,Y1,12.46,14.48,12.013,14.736,2.042,11.875,17.914,0,0,0.0,0.675,0.0,0.796,0.218,33,10,True
final_students_scores,FINA_0154,Y1,12.479,14.672,12.14,14.5,1.946,12.171,18.117,0,0,0.007,0.709,0.0,0.805,0.218,33,10,True
final_students_scores,FINA_0155,Y1,12.739,14.433,12.176,14.707,1.985,11.906,17.959,0,0,0.0,0.695,0.0,0.801,0.21,33,10,True
final_students_scores,FINA_0156,Y2,11.0,13.0,10.0,13.375,2.94,8.0,15.5,12,2,0.167,0.583,0.0,0.706,0.304,18,0,False
final_students_scores,FINA_0157,Y1,12.406,14.645,11.893,14.651,2.046,12.123,17.901,0,0,0.0,0.687,0.015,0.795,0.221,33,10,True
final_students_scores,FINA_0158,Y1,12.351,14.47,11.943,14.453,2.007,12.05,18.164,0,0,0.009,0.705,0.0,0.799,0.223,33,10,True
final_students_scores,FINA_0159,Y1,12.621,14.609,12.044,14.658,2.044,11.915,18.014,0,0,0.0,0.711,0.004,0.796,0.214,33,10,True
final_students_scores,FINA_0160,Y2,11.0,13.0,10.0,14.042,1.802,12.0,15.5,12,0,0.0,0.583,0.0,0.82,0.257,18,0,False
final_students_scores,FINA_0161,Y1,12.402,14.506,11.957,14.456,2.034,11.97,17.933,0,0,0.0,0.703,0.004,0.797,0.22,33,10,True
final_students_scores,FINA_0162,Y1,12.584,14.493,11.904,14.861,1.972,11.873,17.803,0,0,0.0,0.691,0.0,0.803,0.214,33,10,True
final_students_scores,FINA_0163,Y3,11.0,12.0,11.0,13.833,2.327,8.0,15.5,15,1,0.067,0.6,0.0,0.767,0.276,15,0,False
final_students_scores,FINA_0164,Y3,13.0,15.5,12.0,14.733,1.821,12.0,18.0,15,0,0.0,0.733,0.0,0.818,0.202,15,0,False
final_students_scores,FINA_0165,Y2,11.0,13.0,10.0,13.833,2.964,8.0,18.0,12,1,0.083,0.5,0.0,0.704,0.283,18,0,False
final_students_scores,FINA_0166,Y1,12.665,14.434,11.933,14.615,2.081,11.941,18.262,0,0,0.0,0.686,0.0,0.792,0.212,33,10,True
final_students_scores,FINA_0167,Y3,10.0,12.0,10.0,12.4,2.369,8.0,15.5,15,2,0.133,0.267,0.0,0.763,0.32,15,0,False
final_students_scores,FINA_0168,Y1,12.504,14.492,11.829,14.634,2.0,11.869,17.995,0,0,0.0,0.691,0.007,0.8,0.217,33,10,True
final_students_scores,FINA_0169,Y1,12.529,14.397,11.989,14.377,1.949,11.917,18.153,0,0,0.0,0.705,0.0,0.805,0.215,33,10,True
final_students_scores,FINA_0170,Y1,12.699,14.594,12.075,14.856,2.068,11.944,17.931,0,0,0.0,0.693,0.001,0.793,0.211,33,10,True
final_students_scores,FINA_0171,Y3,14.0,15.5,13.0,15.533,1.757,12.0,18.0,15,0,0.0,0.867,0.0,0.824,0.174,15,0,False
final_students_scores,FINA_0172,Y3,14.0,15.5,14.0,16.1,1.65,12.0,18.0,15,0,0.0,0.933,0.0,0.835,0.173,15,0,False
final_students_scores,FINA_0173,Y1,12.422,14.52,11.975,14.625,1.934,11.89,18.094,0,0,0.0,0.7,0.0,0.807,0.218,33,10,True
final_students_scores,FINA_0174,Y2,11.0,11.0,10.0,13.417,2.439,8.0,15.5,12,1,0.083,0.5,0.0,0.756,0.281,18,0,False
final_students_scores,FINA_0175,Y1,12.613,14.496,12.024,14.752,2.025,12.087,18.167,0,0,0.009,0.704,0.008,0.798,0.217,33,10,True
final_students_scores,FINA_0176,Y2,13.0,14.0,12.0,15.042,2.061,12.0,18.0,12,0,0.0,0.75,0.0,0.794,0.203,18,0,False
final_students_scores,FINA_0177,Y1,12.641,14.665,12.106,14.794,2.065,12.034,18.126,0,0,0.0,0.688,0.007,0.793,0.214,33,10,True
final_students_scores,FINA_0178,Y1,12.402,14.646,12.025,14.656,2.001,12.035,17.997,0,0,0.002,0.684,0.001,0.8,0.22,33,10,True
final_students_scores,FINA_0179,Y2,12.0,13.0,11.0,14.333,1.723,12.0,15.5,12,0,0.0,0.667,0.0,0.828,0.229,18,0,False
final_students_scores,FINA_0180,Y2,12.0,14.0,10.0,14.5,2.611,8.0,18.0,12,1,0.083,0.75,0.0,0.739,0.254,18,0,False
final_students_scores,FINA_0181,Y1,12.645,14.477,12.177,14.691,2.022,11.801,17.942,0,0,0.01,0.683,0.0,0.798,0.215,33,10,True
final_students_scores,FINA_0182,Y2,13.0,14.0,13.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.201,18,0,False
final_students_scores,FINA_0183,Y1,12.743,14.433,11.916,14.691,1.977,12.067,18.029,0,0,0.0,0.694,0.002,0.802,0.21,33,10,True
final_students_scores,FINA_0184,Y1,12.366,14.364,11.966,14.547,2.109,11.862,17.69,0,0,0.0,0.704,0.007,0.789,0.222,33,10,True
final_students_scores,FINA_0185,Y3,13.0,15.5,13.0,15.033,1.232,12.0,15.5,15,0,0.0,0.867,0.0,0.877,0.199,15,0,False
final_students_scores,FINA_0186,Y2,14.0,16.0,13.0,15.875,2.568,12.0,18.0,12,0,0.0,0.75,0.0,0.743,0.178,18,0,False
final_students_scores,FINA_0187,Y1,12.535,14.397,12.074,14.648,2.136,11.878,18.081,0,0,0.01,0.704,0.001,0.786,0.219,33,10,True
final_students_scores,FINA_0188,Y1,12.698,14.467,12.045,14.706,1.948,12.013,18.143,0,0,0.006,0.703,0.012,0.805,0.214,33,10,True
final_students_scores,FINA_0189,Y2,9.0,12.0,7.0,11.133,2.581,8.0,15.5,15,5,0.333,0.133,0.0,0.742,0.399,15,0,False
final_students_scores,FINA_0190,Y1,12.358,14.529,11.998,14.756,2.096,12.21,17.863,0,0,0.0,0.686,0.006,0.79,0.221,33,10,True
final_students_scores,FINA_0191,Y1,12.566,14.527,11.839,14.707,2.056,12.032,17.981,0,0,0.001,0.702,0.0,0.794,0.215,33,10,True
final_students_scores,FINA_0192,Y1,12.449,14.47,12.034,14.617,2.02,11.932,18.236,0,0,0.016,0.695,0.0,0.798,0.222,33,10,True
final_students_scores,FINA_0193,Y1,12.441,14.431,11.854,14.539,1.915,12.082,18.19,0,0,0.01,0.694,0.0,0.809,0.22,33,10,True
final_students_scores,FINA_0194,Y3,13.0,15.5,13.0,15.033,1.232,12.0,15.5,15,0,0.0,0.867,0.0,0.877,0.199,15,0,False
final_students_scores,FINA_0195,Y1,12.425,14.552,11.952,14.56,2.005,12.242,17.987,0,0,0.007,0.713,0.0,0.799,0.22,33,10,True
final_students_scores,FINA_0196,Y3,11.0,12.0,11.0,12.933,1.602,12.0,15.5,15,0,0.0,0.267,0.0,0.84,0.256,15,0,False
final_students_scores,FINA_0197,Y1,12.504,14.544,11.954,14.846,2.083,12.07,17.878,0,0,0.002,0.698,0.0,0.792,0.217,33,10,True
final_students_scores,FINA_0198,Y1,12.617,14.471,11.995,14.547,2.084,11.995,18.013,0,0,0.017,0.693,0.007,0.792,0.219,33,10,True
final_students_scores,FINA_0199,Y1,12.572,14.48,12.156,14.612,1.965,12.076,18.133,0,0,0.002,0.709,0.0,0.804,0.215,33,10,True
final_students_scores,FINA_0200,Y3,11.0,15.5,10.0,12.667,2.041,8.0,15.5,15,1,0.067,0.267,0.0,0.796,0.274,15,0,False
final_students_scores,FINA_0201,Y1,12.466,14.444,12.012,14.424,1.99,12.037,18.176,0,0,0.014,0.697,0.002,0.801,0.221,33,10,True
final_students_scores,FINA_0202,Y1,12.356,14.471,12.09,14.513,2.067,12.091,17.991,0,0,0.001,0.71,0.001,0.793,0.221,33,10,True
final_students_scores,FINA_0203,Y2,14.0,13.0,14.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.174,18,0,False
final_students_scores,FINA_0204,Y2,13.0,14.0,13.0,14.833,1.85,12.0,18.0,12,0,0.0,0.75,0.0,0.815,0.202,18,0,False
final_students_scores,FINA_0205,Y3,10.0,12.0,10.0,12.667,2.041,8.0,15.5,15,1,0.067,0.267,0.0,0.796,0.302,15,0,False
final_students_scores,FINA_0206,Y2,12.0,14.0,10.0,14.542,2.005,12.0,18.0,12,0,0.0,0.667,0.0,0.799,0.23,18,0,False
final_students_scores,FINA_0207,Y3,13.0,15.5,14.0,15.067,2.154,12.0,18.0,15,0,0.0,0.733,0.0,0.785,0.203,16,0,False
final_students_scores,FINA_0208,Y2,12.0,13.0,11.0,14.75,2.231,12.0,18.0,12,0,0.0,0.667,0.0,0.777,0.231,18,0,False
final_students_scores,FINA_0209,Y2,12.0,14.0,11.0,14.667,2.552,12.0,18.0,12,0,0.0,0.583,0.0,0.745,0.233,18,0,False
final_students_scores,FINA_0210,Y1,12.574,14.549,11.951,14.725,2.023,11.859,17.807,0,0,0.0,0.702,0.025,0.798,0.218,33,10,True
final_students_scores,FINA_0211,Y1,12.305,14.559,12.063,14.982,2.056,12.078,17.748,0,0,0.0,0.688,0.001,0.794,0.222,33,10,True
final_students_scores,FINA_0212,Y1,12.388,14.409,12.058,14.451,2.03,11.864,17.997,0,0,0.006,0.702,0.0,0.797,0.221,33,10,True
final_students_scores,FINA_0213,Y2,13.0,14.0,13.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.202,18,0,False
final_students_scores,FINA_0214,Y1,12.239,14.414,11.947,14.781,2.058,12.059,17.886,0,0,0.0,0.702,0.002,0.794,0.224,33,10,True
final_students_scores,FINA_0215,Y2,15.0,15.0,15.0,16.542,1.287,15.5,18.0,12,0,0.0,1.0,0.0,0.871,0.144,18,0,False
final_students_scores,FINA_0216,Y1,12.599,14.452,12.035,14.476,2.154,11.885,18.04,0,0,0.0,0.692,0.014,0.785,0.216,33,10,True
final_students_scores,FINA_0217,Y1,12.689,14.526,12.105,14.538,2.098,11.905,18.02,0,0,0.008,0.721,0.0,0.79,0.214,33,10,True
final_students_scores,FINA_0218,Y1,12.386,14.324,11.961,14.395,2.044,11.958,18.155,0,0,0.0,0.697,0.0,0.796,0.22,33,10,True
final_students_scores,FINA_0219,Y3,12.0,15.5,11.0,14.467,2.438,8.0,18.0,15,1,0.067,0.733,0.0,0.756,0.249,15,0,False
final_students_scores,FINA_0220,Y3,11.0,12.0,11.0,13.4,1.775,12.0,15.5,15,0,0.0,0.4,0.0,0.823,0.256,15,0,False
final_students_scores,FINA_0221,Y1,12.497,14.565,12.213,14.748,1.991,11.909,17.909,0,0,0.005,0.692,0.004,0.801,0.218,33,10,True
final_students_scores,FINA_0222,Y1,12.409,14.386,11.82,14.621,1.934,11.936,17.873,0,0,0.0,0.712,0.0,0.807,0.218,33,10,True
final_students_scores,FINA_0223,Y1,12.411,14.621,12.16,14.541,2.143,11.922,17.977,0,0,0.003,0.694,0.0,0.786,0.22,33,10,True
final_students_scores,FINA_0224,Y3,13.0,15.5,12.0,14.9,2.002,12.0,18.0,15,0,0.0,0.733,0.0,0.8,0.203,15,0,False
final_students_scores,FINA_0225,Y1,12.446,14.502,12.128,14.63,2.062,12.14,17.82,0,0,0.0,0.682,0.01,0.794,0.219,33,10,True
final_students_scores,FINA_0226,Y2,13.0,13.0,13.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.202,18,0,False
final_students_scores,FINA_0227,Y2,13.0,15.0,12.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.202,18,0,False
final_students_scores,FINA_0228,Y1,12.355,14.61,11.905,14.9,2.014,11.913,18.081,0,0,0.015,0.705,0.0,0.799,0.224,33,10,True
final_students_scores,FINA_0229,Y1,12.527,14.658,11.903,14.645,2.058,12.015,17.942,0,0,0.011,0.69,0.008,0.794,0.22,33,10,True
final_students_scores,FINA_0230,Y3,12.0,15.5,12.0,14.433,2.219,12.0,18.0,15,0,0.0,0.6,0.0,0.778,0.231,15,0,False
final_students_scores,FINA_0231,Y3,12.0,15.5,11.0,14.033,2.066,12.0,18.0,15,0,0.0,0.533,0.0,0.793,0.23,15,0,False
final_students_scores,FINA_0232,Y1,12.481,14.474,11.98,14.963,1.971,12.136,18.168,0,0,0.0,0.7,0.011,0.803,0.218,33,10,True
final_students_scores,FINA_0233,Y1,12.546,14.51,11.997,14.552,2.1,11.873,17.982,0,0,0.007,0.711,0.013,0.79,0.219,33,10,True
final_students_scores,FINA_0234,Y1,12.48,14.512,11.909,14.584,2.071,11.794,17.89,0,0,0.006,0.687,0.0,0.793,0.219,33,10,True
final_students_scores,FINA_0235,Y2,12.0,13.0,12.0,14.833,1.85,12.0,18.0,12,0,0.0,0.75,0.0,0.815,0.229,18,0,False
final_students_scores,FINA_0236,Y2,12.0,14.0,11.0,14.917,2.945,8.0,18.0,12,1,0.083,0.75,0.0,0.705,0.256,18,0,False
final_students_scores,FINA_0237,Y1,12.343,14.567,11.905,14.562,1.849,12.241,18.173,0,0,0.0,0.683,0.0,0.815,0.22,33,10,True
final_students_scores,FINA_0238,Y2,13.0,13.0,13.0,14.917,1.362,12.0,15.5,12,0,0.0,0.833,0.0,0.864,0.199,18,0,False
final_students_scores,FINA_0239,Y1,12.416,14.341,11.952,14.722,2.006,12.112,17.912,0,0,0.0,0.691,0.0,0.799,0.219,33,10,True
final_students_scores,FINA_0240,Y1,12.425,14.535,11.84,14.629,1.92,12.04,17.915,0,0,0.009,0.697,0.009,0.808,0.222,33,10,True
final_students_scores,FINA_0241,Y3,13.0,15.5,13.0,15.133,1.837,12.0,18.0,15,0,0.0,0.8,0.0,0.816,0.202,15,0,False
final_students_scores,FINA_0242,Y1,12.572,14.424,11.856,14.713,1.974,12.091,17.946,0,0,0.0,0.686,0.001,0.803,0.214,33,10,True
final_students_scores,FINA_0243,Y3,13.0,15.5,12.0,14.933,2.235,8.0,18.0,15,1,0.067,0.867,0.0,0.776,0.22,15,0,False
final_students_scores,FINA_0244,Y2,11.0,12.0,11.0,13.667,2.167,12.0,18.0,12,0,0.0,0.417,0.0,0.783,0.258,18,0,False
final_students_scores,FINA_0245,Y3,13.0,15.5,13.0,14.5,1.936,12.0,18.0,15,0,0.0,0.667,0.0,0.806,0.202,15,0,False
final_students_scores,FINA_0246,Y2,17.0,17.0,16.0,17.792,0.722,15.5,18.0,12,0,0.0,1.0,0.0,0.928,0.086,18,0,False
final_students_scores,FINA_0247,Y1,12.471,14.347,11.953,14.708,2.074,11.983,18.057,0,0,0.0,0.688,0.0,0.793,0.217,33,10,True
final_students_scores,FINA_0248,Y2,13.0,14.0,13.0,14.75,2.231,12.0,18.0,12,0,0.0,0.667,0.0,0.777,0.204,18,0,False
final_students_scores,FINA_0249,Y2,16.0,16.0,17.0,17.375,1.131,15.5,18.0,12,0,0.0,1.0,0.0,0.887,0.116,18,0,False
final_students_scores,FINA_0250,Y1,12.448,14.595,12.119,14.609,2.063,12.116,17.958,0,0,0.0,0.697,0.0,0.794,0.218,33,10,True
final_students_scores,FINA_0251,Y2,11.0,13.0,10.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.258,18,0,False
final_students_scores,FINA_0252,Y1,12.578,14.494,11.932,14.808,2.023,11.981,17.993,0,0,0.0,0.696,0.006,0.798,0.215,33,10,True
final_students_scores,FINA_0253,Y2,14.0,14.0,14.0,15.333,1.826,12.0,18.0,12,0,0.0,0.833,0.0,0.817,0.174,18,0,False
final_students_scores,FINA_0254,Y1,12.702,14.684,12.172,14.602,1.969,11.819,18.098,0,0,0.015,0.71,0.0,0.803,0.214,33,10,True
final_students_scores,FINA_0255,Y3,10.0,12.0,9.0,12.633,2.496,8.0,15.5,15,2,0.133,0.333,0.0,0.75,0.321,15,0,False
final_students_scores,FINA_0256,Y2,13.0,14.0,12.0,15.25,2.231,12.0,18.0,12,0,0.0,0.75,0.0,0.777,0.204,18,0,False
final_students_scores,FINA_0257,Y2,11.0,13.0,10.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False
final_students_scores,FINA_0258,Y2,12.0,13.0,11.0,14.625,1.583,12.0,15.5,12,0,0.0,0.75,0.0,0.842,0.228,18,0,False
final_students_scores,FINA_0259,Y1,12.514,14.597,12.061,14.588,2.119,11.951,17.995,0,0,0.0,0.678,0.001,0.788,0.217,33,10,True
final_students_scores,FINA_0260,Y3,13.0,15.5,13.0,14.433,2.219,12.0,18.0,15,0,0.0,0.6,0.0,0.778,0.204,15,0,False
final_students_scores,FINA_0261,Y1,12.408,14.576,12.109,14.455,2.084,11.677,17.99,0,0,0.0,0.702,0.009,0.792,0.221,33,10,True
final_students_scores,FINA_0262,Y1,12.536,14.462,11.913,14.589,1.996,12.111,18.06,0,0,0.0,0.7,0.0,0.8,0.215,33,10,True
final_students_scores,FINA_0263,Y1,12.545,14.456,12.015,14.682,2.098,11.983,17.977,0,0,0.013,0.705,0.0,0.79,0.219,33,10,True
final_students_scores,FINA_0264,Y3,10.0,12.0,10.0,12.467,1.232,12.0,15.5,15,0,0.0,0.133,0.0,0.877,0.281,15,0,False
final_students_scores,FINA_0265,Y1,12.525,14.573,11.934,14.642,1.983,11.948,17.931,0,0,0.01,0.71,0.0,0.802,0.218,33,10,True
final_students_scores,FINA_0266,Y2,11.0,13.0,9.0,13.083,2.883,8.0,15.5,12,2,0.167,0.5,0.0,0.712,0.304,18,0,False
