source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed,at_risk_label,cluster,pca1,pca2
anonymized_attendance_tp_emd,ANON_0086,Unknown,14.583,13.302,12.006,14.583,7.915,5.5,20.0,3,1,0.333,0.667,0.333,0.209,0.322,1,2,True,0,1,1.036454688441007,-4.170781672507558
anonymized_attendance_tp_emd,ANON_0087,Unknown,14.85,13.403,12.27,14.85,5.663,8.5,19.375,3,1,0.333,0.667,0.0,0.434,0.253,1,2,True,0,1,-0.0928884396098474,-2.5942299327911322
anonymized_attendance_tp_emd,ANON_0088,Unknown,0.0,13.354,11.933,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True,1,2,8.158779832805825,2.563101371546549
anonymized_attendance_tp_emd,ANON_0089,Unknown,9.375,13.489,12.054,9.375,4.419,6.25,12.5,2,1,0.5,0.0,0.5,0.558,0.514,7,2,True,1,1,3.7603086985446685,-1.175599883420035
anonymized_attendance_tp_emd,ANON_0090,Unknown,19.25,13.461,11.835,19.25,1.061,18.5,20.0,2,0,0.0,1.0,0.0,0.894,0.026,2,2,True,0,0,-2.9177523446215985,0.3473227475920247
anonymized_attendance_tp_emd,ANON_0091,Unknown,0.0,13.393,12.042,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True,1,2,8.158779832805825,2.563101371546549
anonymized_attendance_tp_emd,ANON_0092,Unknown,7.939,13.139,11.988,7.939,6.17,2.0,14.317,3,2,0.667,0.333,0.667,0.383,0.629,6,2,True,1,1,4.655870729128731,-2.4291561488366824
anonymized_attendance_tp_emd,ANON_0093,Unknown,17.65,13.202,12.006,17.65,1.556,16.55,18.75,2,0,0.0,1.0,0.0,0.844,0.072,2,2,True,0,0,-2.510425891901154,0.11929917815919618
anonymized_attendance_tp_emd,ANON_0094,Unknown,13.5,13.434,12.039,13.5,5.202,7.5,16.75,3,1,0.333,0.667,0.333,0.48,0.338,2,2,True,0,1,1.0329467512801143,-2.159362681396474
anonymized_attendance_tp_emd,ANON_0095,Unknown,13.917,13.297,12.029,13.917,4.502,9.5,18.5,3,1,0.333,0.333,0.0,0.55,0.273,3,2,True,0,1,0.49867126246956917,-1.620350416931487
anonymized_attendance_tp_emd,ANON_0096,Unknown,18.125,13.363,11.888,18.125,0.884,17.5,18.75,2,0,0.0,1.0,0.0,0.912,0.056,2,2,True,0,0,-2.6791709992049344,0.5647217027417923
anonymized_attendance_tp_emd,ANON_0097,Unknown,17.833,13.282,11.96,17.833,0.471,17.5,18.167,2,0,0.0,1.0,0.0,0.953,0.062,3,2,True,0,0,-2.6504697517731723,0.8792456863593097
anonymized_attendance_tp_emd,ANON_0098,Unknown,19.75,13.39,12.001,19.75,0.354,19.5,20.0,2,0,0.0,1.0,0.0,0.965,0.009,2,2,True,0,0,-3.095396312476772,0.8120252680972309
anonymized_attendance_tp_emd,ANON_0099,Unknown,18.4,13.431,11.851,18.4,2.263,16.8,20.0,2,0,0.0,1.0,0.0,0.774,0.055,2,2,True,0,0,-2.616003223795913,-0.437662168829912
anonymized_attendance_tp_emd,ANON_0100,Unknown,17.05,13.228,12.084,17.05,4.193,12.25,20.0,3,0,0.0,0.667,0.0,0.581,0.102,1,2,True,0,0,-1.6477241201342057,-1.6260624494146874
anonymized_attendance_tp_emd,ANON_0101,Unknown,11.083,13.265,12.197,11.083,6.784,3.25,15.0,3,1,0.333,0.667,0.333,0.322,0.412,4,2,True,0,1,1.7250226825791797,-3.089608092023697
anonymized_attendance_tp_emd,ANON_0102,Unknown,7.833,13.185,12.032,7.833,4.693,2.75,12.0,3,2,0.667,0.0,0.333,0.531,0.575,4,2,True,1,1,4.166629399899732,-1.2944270867292218
anonymized_attendance_tp_emd,ANON_0103,Unknown,19.075,13.363,11.945,19.075,1.308,18.15,20.0,2,0,0.0,1.0,0.0,0.869,0.032,2,2,True,0,0,-2.855314669185543,0.18362262708093782
anonymized_attendance_tp_emd,ANON_0104,Unknown,17.25,13.185,11.759,17.25,2.121,15.75,18.75,2,0,0.0,1.0,0.0,0.788,0.086,2,2,True,0,0,-2.3677528199262565,-0.24666105470819868
anonymized_attendance_tp_emd,ANON_0105,Unknown,2.75,13.307,11.841,2.75,4.763,0.0,8.25,3,3,1.0,0.0,0.667,0.524,0.848,10,2,True,1,2,7.10965725736763,-1.03807550462651
anonymized_attendance_tp_emd,ANON_0106,Unknown,19.0,13.39,12.035,19.0,1.414,18.0,20.0,2,0,0.0,1.0,0.0,0.859,0.035,2,2,True,0,0,-2.8278478896297643,0.11866479420766199
anonymized_attendance_tp_emd,ANON_0107,Unknown,13.689,13.535,12.132,13.689,7.357,5.25,18.75,3,1,0.333,0.667,0.333,0.264,0.344,1,2,True,0,1,1.189302699473275,-3.708848679351866
anonymized_attendance_tp_emd,ANON_0108,Unknown,14.583,13.376,11.977,14.583,3.467,10.75,17.5,3,0,0.0,0.667,0.0,0.653,0.166,2,2,True,0,0,-1.1548388528708171,-0.9182816305749699
anonymized_attendance_tp_emd,ANON_0109,Unknown,16.35,13.459,11.845,16.35,5.726,9.75,20.0,3,1,0.333,0.667,0.0,0.427,0.212,1,2,True,0,1,-0.4270254045226746,-2.7633606081626576
anonymized_attendance_tp_emd,ANON_0110,Unknown,0.0,13.366,11.909,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True,1,2,8.158779832805825,2.563101371546549
anonymized_attendance_tp_emd,ANON_0111,Unknown,19.75,13.37,11.94,19.75,0.354,19.5,20.0,2,0,0.0,1.0,0.0,0.965,0.009,2,2,True,0,0,-3.095396312476772,0.8120252680972309
anonymized_attendance_tp_emd,ANON_0112,Unknown,7.5,13.322,11.798,7.5,7.071,2.5,12.5,2,1,0.5,0.0,0.5,0.293,0.579,5,2,True,1,1,4.4291797556621875,-2.9090010681439575
anonymized_attendance_tp_emd,ANON_0113,Unknown,18.125,13.305,11.968,18.125,0.884,17.5,18.75,2,0,0.0,1.0,0.0,0.912,0.056,2,2,True,0,0,-2.6791709992049344,0.5647217027417923
anonymized_attendance_tp_emd,ANON_0114,Unknown,13.25,13.452,12.093,13.25,9.962,1.75,19.25,3,1,0.333,0.667,0.333,0.004,0.369,1,2,True,0,1,1.527081561539122,-5.521077416398492
anonymized_attendance_tp_emd,ANON_0115,Unknown,0.0,13.377,11.824,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1.0,1.0,0.95,11,2,True,1,2,8.158779832805825,2.563101371546549
final_students_scores,FINA_0001,Y1,12.443,14.532,11.942,14.829,2.144,12.034,17.994,0,0,0.0,0.687,0.0,0.786,0.219,33,10,True,0,0,-0.8180988191671754,0.19260511873972888
final_students_scores,FINA_0002,Y3,13.0,15.5,12.0,14.5,1.936,12.0,18.0,15,0,0.0,0.667,0.0,0.806,0.202,15,0,False,0,0,-0.9356981007111072,0.29470242596818724
final_students_scores,FINA_0003,Y1,12.515,14.468,11.914,14.691,2.069,12.196,17.926,0,0,0.0,0.7,0.0,0.793,0.216,33,10,True,0,0,-0.8617275494065382,0.23348814190234402
final_students_scores,FINA_0004,Y3,13.0,15.5,12.0,15.2,1.449,12.0,18.0,15,0,0.0,0.867,0.0,0.855,0.2,15,0,False,0,0,-1.270245302662888,0.5977416544751044
final_students_scores,FINA_0005,Y3,11.0,15.5,10.0,13.367,2.295,8.0,15.5,15,1,0.067,0.467,0.0,0.771,0.276,15,0,False,0,0,0.02784675050084332,0.2306507593155565
final_students_scores,FINA_0006,Y2,11.0,15.5,9.0,12.767,3.122,8.0,18.0,15,3,0.2,0.4,0.0,0.688,0.313,15,0,False,0,0,0.5682048738246268,-0.3834711698184989
final_students_scores,FINA_0007,Y1,12.358,14.451,11.876,14.44,2.068,12.015,17.956,0,0,0.0,0.697,0.0,0.793,0.22,33,10,True,0,0,-0.8226812945078259,0.24657514148209897
final_students_scores,FINA_0008,Y1,12.688,14.575,12.01,14.618,2.039,11.885,18.107,0,0,0.005,0.703,0.0,0.796,0.212,33,10,True,0,0,-0.8952582057102526,0.2387790816589267
final_students_scores,FINA_0009,Y1,12.523,14.527,11.965,14.657,2.084,12.06,17.959,0,0,0.0,0.703,0.0,0.792,0.216,33,10,True,0,0,-0.8664904104569189,0.22511480548687696
final_students_scores,FINA_0010,Y2,12.0,13.0,11.0,14.0,2.449,8.0,15.5,12,1,0.083,0.667,0.0,0.755,0.253,18,0,False,0,0,-0.4318751820595564,-0.012630652404384721
final_students_scores,FINA_0011,Y1,12.612,14.561,11.979,14.555,2.081,11.876,18.056,0,0,0.0,0.682,0.0,0.792,0.214,33,10,True,0,0,-0.8548174133889661,0.2228980369714178
final_students_scores,FINA_0012,Y2,11.0,12.0,11.0,13.375,2.94,8.0,15.5,12,2,0.167,0.583,0.0,0.706,0.304,18,0,False,0,0,0.19463381386083198,-0.28710913845739966
final_students_scores,FINA_0013,Y1,12.52,14.554,12.019,14.731,1.991,11.903,18.059,0,0,0.0,0.703,0.013,0.801,0.218,33,10,True,0,0,-0.8392198093613483,0.2894276127281322
final_students_scores,FINA_0014,Y1,12.297,14.574,12.091,14.628,2.069,11.936,18.11,0,0,0.0,0.703,0.0,0.793,0.222,33,10,True,0,0,-0.816625501756769,0.250160390073185
final_students_scores,FINA_0015,Y1,12.721,14.526,12.012,14.559,2.053,12.037,17.891,0,0,0.006,0.716,0.0,0.795,0.212,33,10,True,0,0,-0.9161882161203276,0.225976983722517
final_students_scores,FINA_0016,Y1,12.538,14.623,12.177,14.521,1.977,11.995,18.043,0,0,0.005,0.694,0.0,0.802,0.216,33,10,True,0,0,-0.8531278969883573,0.2954237453897227
final_students_scores,FINA_0017,Y1,12.645,14.494,12.054,14.602,2.035,11.986,18.075,0,0,0.0,0.686,0.0,0.796,0.212,33,10,True,0,0,-0.8744093569475976,0.24754562983642125
final_students_scores,FINA_0018,Y3,11.0,12.0,12.0,13.6,2.324,8.0,15.5,15,1,0.067,0.533,0.0,0.768,0.276,15,0,False,0,0,-0.06585193994973172,0.19438200134797637
final_students_scores,FINA_0019,Y2,11.0,13.0,10.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False,0,0,-0.08060235627565134,0.07895086531352458
final_students_scores,FINA_0020,Y3,14.0,15.5,14.0,16.167,1.144,15.5,18.0,15,0,0.0,1.0,0.0,0.886,0.171,15,0,False,0,0,-1.7188388255795994,0.7083532984120129
final_students_scores,FINA_0021,Y2,13.0,15.0,12.0,15.167,2.57,12.0,18.0,12,0,0.0,0.667,0.0,0.743,0.205,18,0,False,0,0,-0.8783702128200956,-0.1529155097816266
final_students_scores,FINA_0022,Y1,12.518,14.479,12.124,14.674,2.055,11.828,17.936,0,0,0.003,0.717,0.002,0.794,0.217,33,10,True,0,0,-0.874340787914345,0.23564684107201217
final_students_scores,FINA_0023,Y1,12.344,14.407,11.7,14.935,2.08,11.959,18.276,0,0,0.011,0.687,0.003,0.792,0.224,33,10,True,0,0,-0.764779684708428,0.2396819057961298
final_students_scores,FINA_0024,Y1,12.532,14.562,11.943,14.739,2.032,12.267,17.977,0,0,0.0,0.701,0.0,0.797,0.216,33,10,True,0,0,-0.8687471533717221,0.2605062899835056
final_students_scores,FINA_0025,Y2,11.0,13.0,10.0,14.167,2.425,12.0,18.0,12,0,0.0,0.5,0.0,0.758,0.26,18,0,False,0,0,-0.19330775173312695,0.15075613559370135
final_students_scores,FINA_0026,Y1,12.508,14.423,12.11,14.735,2.091,12.134,17.869,0,0,0.006,0.692,0.007,0.791,0.219,33,10,True,0,0,-0.8115046377439618,0.21991708954152414
final_students_scores,FINA_0027,Y2,10.0,13.0,8.0,12.792,2.792,8.0,15.5,12,2,0.167,0.417,0.0,0.721,0.331,18,0,False,0,0,0.6499325953214925,-0.06337983348036724
final_students_scores,FINA_0028,Y2,13.0,15.0,12.0,15.167,2.57,12.0,18.0,12,0,0.0,0.667,0.0,0.743,0.205,18,0,False,0,0,-0.8783702128200956,-0.1529155097816266
final_students_scores,FINA_0029,Y1,12.326,14.425,12.181,14.593,2.072,11.833,18.078,0,0,0.0,0.7,0.0,0.793,0.221,33,10,True,0,0,-0.8194342105233072,0.24847605202340284
final_students_scores,FINA_0030,Y1,12.421,14.393,12.063,14.569,2.047,11.872,17.628,0,0,0.0,0.692,0.011,0.795,0.22,33,10,True,0,0,-0.8025517549438783,0.2569680587059991
final_students_scores,FINA_0031,Y1,12.46,14.438,11.846,14.566,2.037,11.663,17.971,0,0,0.006,0.688,0.007,0.796,0.22,33,10,True,0,0,-0.7995877392399122,0.26014419645208064
final_students_scores,FINA_0032,Y1,12.513,14.483,11.918,14.908,1.985,12.08,17.947,0,0,0.0,0.697,0.0,0.802,0.216,33,10,True,0,0,-0.8640030220049093,0.2983710941783142
final_students_scores,FINA_0033,Y2,15.0,15.0,15.0,15.958,2.2,12.0,18.0,12,0,0.0,0.833,0.0,0.78,0.148,18,0,False,0,0,-1.607898558726828,-0.0867707587139902
final_students_scores,FINA_0034,Y1,12.698,14.506,11.977,14.784,2.061,12.262,18.091,0,0,0.0,0.708,0.013,0.794,0.213,33,10,True,0,0,-0.8817878177519569,0.22427894489460654
final_students_scores,FINA_0035,Y2,13.0,14.0,13.0,15.833,1.642,12.0,18.0,12,0,0.0,0.917,0.0,0.836,0.201,18,0,False,0,0,-1.3254107086807274,0.45147195500328774
final_students_scores,FINA_0036,Y1,12.632,14.521,12.076,14.987,2.068,12.102,18.126,0,0,0.005,0.719,0.0,0.793,0.214,33,10,True,0,0,-0.9021693058533617,0.21838995856126034
final_students_scores,FINA_0037,Y2,14.0,14.0,14.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,18,0,False,0,0,-1.3994690590893557,0.1492694171510313
final_students_scores,FINA_0038,Y1,12.679,14.457,12.107,14.586,2.035,11.929,18.013,0,0,0.006,0.702,0.0,0.797,0.213,33,10,True,0,0,-0.8882906131117794,0.24667729255358675
final_students_scores,FINA_0039,Y2,13.0,15.0,12.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.201,18,0,False,0,0,-1.203987272202762,0.47757281075577673
final_students_scores,FINA_0040,Y3,13.0,15.5,12.0,15.033,1.232,12.0,15.5,15,0,0.0,0.867,0.0,0.877,0.199,15,0,False,0,0,-1.2901247965281575,0.7540654781638191
final_students_scores,FINA_0041,Y1,12.622,14.45,12.147,14.759,2.018,12.082,17.773,0,0,0.0,0.706,0.009,0.798,0.214,33,10,True,0,0,-0.8765012767687395,0.25911200688266306
final_students_scores,FINA_0042,Y1,12.479,14.708,12.001,14.657,2.038,12.009,17.883,0,0,0.003,0.691,0.0,0.796,0.218,33,10,True,0,0,-0.8337166692458733,0.25891965276178286
final_students_scores,FINA_0043,Y2,17.0,17.0,17.0,17.792,0.722,15.5,18.0,12,0,0.0,1.0,0.0,0.928,0.086,18,0,False,0,0,-2.439049257985072,0.767884967680673
final_students_scores,FINA_0044,Y2,12.0,12.0,11.0,14.042,1.802,12.0,15.5,12,0,0.0,0.583,0.0,0.82,0.229,18,0,False,0,0,-0.5989133834812792,0.4927828516367071
final_students_scores,FINA_0045,Y1,12.617,14.433,11.99,14.674,2.052,12.087,18.291,0,0,0.007,0.696,0.0,0.795,0.215,33,10,True,0,0,-0.8610592273095984,0.2384467918897817
final_students_scores,FINA_0046,Y2,12.0,14.0,11.0,14.458,2.35,12.0,18.0,12,0,0.0,0.583,0.0,0.765,0.232,18,0,False,0,0,-0.547747078803059,0.10210767673044058
final_students_scores,FINA_0047,Y3,10.0,12.0,10.0,12.633,2.496,8.0,15.5,15,2,0.133,0.333,0.0,0.75,0.321,15,0,False,0,0,0.6513225747097305,0.17171268921891206
final_students_scores,FINA_0048,Y2,15.0,16.0,14.0,16.542,1.287,15.5,18.0,12,0,0.0,1.0,0.0,0.871,0.144,18,0,False,0,0,-1.9326597105282641,0.5221380382850946
final_students_scores,FINA_0049,Y1,12.622,14.536,12.041,14.536,1.986,11.914,18.15,0,0,0.0,0.704,0.0,0.801,0.213,33,10,True,0,0,-0.8981486799785081,0.280996225100547
final_students_scores,FINA_0050,Y1,12.623,14.488,11.918,14.656,2.077,11.898,18.068,0,0,0.0,0.711,0.0,0.792,0.213,33,10,True,0,0,-0.9015458268017416,0.21528151076712954
final_students_scores,FINA_0051,Y1,12.503,14.547,11.983,14.528,1.92,12.099,18.041,0,0,0.002,0.699,0.0,0.808,0.216,33,10,True,0,0,-0.8660066535500914,0.34061987959531853
final_students_scores,FINA_0052,Y3,10.0,12.0,10.0,12.667,2.041,8.0,15.5,15,1,0.067,0.267,0.0,0.796,0.302,15,0,False,0,0,0.5219677411166732,0.5329733462635975
final_students_scores,FINA_0053,Y1,12.418,14.42,11.974,14.727,1.998,11.789,17.957,0,0,0.0,0.699,0.0,0.8,0.218,33,10,True,0,0,-0.8456198364859451,0.2910790936837143
final_students_scores,FINA_0054,Y1,12.593,14.551,11.962,14.53,2.068,12.108,17.99,0,0,0.0,0.71,0.004,0.793,0.215,33,10,True,0,0,-0.8820246211300011,0.22517417289913724
final_students_scores,FINA_0055,Y2,11.0,12.0,11.0,13.708,2.463,8.0,15.5,12,1,0.083,0.583,0.0,0.754,0.281,18,0,False,0,0,-0.08060235627565134,0.07895086531352458
final_students_scores,FINA_0056,Y1,12.338,14.579,12.033,14.606,2.035,11.924,17.985,0,0,0.0,0.709,0.006,0.797,0.222,33,10,True,0,0,-0.821551510268953,0.2740843670531532
final_students_scores,FINA_0057,Y1,12.381,14.569,12.077,14.574,2.01,12.119,17.986,0,0,0.0,0.678,0.005,0.799,0.22,33,10,True,0,0,-0.7922959657286156,0.29172255751497933
final_students_scores,FINA_0058,Y2,16.0,17.0,16.0,17.375,1.131,15.5,18.0,12,0,0.0,1.0,0.0,0.887,0.116,18,0,False,0,0,-2.1732918704565884,0.5563072077958807
final_students_scores,FINA_0059,Y1,12.174,14.48,12.01,14.769,2.064,12.126,17.862,0,0,0.0,0.7,0.0,0.794,0.226,33,10,True,0,0,-0.7833176972300997,0.2679107465211373
final_students_scores,FINA_0060,Y2,13.0,15.0,11.0,14.917,2.945,8.0,18.0,12,1,0.083,0.75,0.0,0.705,0.228,18,0,False,0,0,-0.7336078086480703,-0.46618997638479936
final_students_scores,FINA_0061,Y3,11.0,15.5,9.0,13.067,2.449,8.0,18.0,15,1,0.067,0.333,0.0,0.755,0.276,15,0,False,0,0,0.23509785748430187,0.1470476593749412
final_students_scores,FINA_0062,Y1,12.746,14.572,12.151,14.437,2.002,12.087,17.879,0,0,0.006,0.693,0.003,0.8,0.212,33,10,True,0,0,-0.883797537695465,0.26484334256325304
final_students_scores,FINA_0063,Y1,12.632,14.436,12.13,14.78,2.013,12.123,18.043,0,0,0.01,0.707,0.0,0.799,0.215,33,10,True,0,0,-0.8762349262877105,0.2622571137969456
final_students_scores,FINA_0064,Y1,12.628,14.505,12.02,14.546,2.048,12.176,17.884,0,0,0.0,0.689,0.001,0.795,0.213,33,10,True,0,0,-0.8704382798489361,0.24120722447149381
final_students_scores,FINA_0065,Y3,12.0,15.5,12.0,14.333,1.708,12.0,15.5,15,0,0.0,0.667,0.0,0.829,0.229,15,0,False,0,0,-0.7280387989752336,0.5378604469386512
final_students_scores,FINA_0066,Y1,12.429,14.524,11.87,14.69,2.177,11.874,18.184,0,0,0.002,0.699,0.0,0.782,0.22,33,10,True,0,0,-0.8234276926112967,0.16197310283548091
final_students_scores,FINA_0067,Y2,12.0,13.0,11.0,14.75,2.231,12.0,18.0,12,0,0.0,0.667,0.0,0.777,0.231,18,0,False,0,0,-0.6821182280319035,0.16827003871767637
final_students_scores,FINA_0068,Y2,10.0,12.0,8.0,13.042,3.313,8.0,15.5,12,3,0.25,0.583,0.0,0.669,0.354,18,0,False,0,1,0.6847388218599044,-0.49506115398480266
final_students_scores,FINA_0069,Y1,12.398,14.549,12.064,14.593,2.056,12.144,17.935,0,0,0.0,0.71,0.013,0.794,0.221,33,10,True,0,0,-0.817378547960304,0.24763436665110605
final_students_scores,FINA_0070,Y2,12.0,14.0,12.0,14.583,2.304,8.0,15.5,12,1,0.083,0.833,0.0,0.77,0.252,18,0,False,0,0,-0.6878411871256289,0.05635421069611262
final_students_scores,FINA_0071,Y3,13.0,15.5,11.0,14.7,2.351,8.0,18.0,15,1,0.067,0.8,0.0,0.765,0.221,15,0,False,0,0,-0.9056253882125112,-0.04647432496089573
final_students_scores,FINA_0072,Y1,12.57,14.472,11.982,14.416,2.076,11.854,17.869,0,0,0.0,0.694,0.011,0.792,0.216,33,10,True,0,0,-0.8366637294329466,0.2233310386759607
final_students_scores,FINA_0073,Y2,15.0,15.0,14.0,16.042,1.751,12.0,18.0,12,0,0.0,0.917,0.0,0.825,0.146,18,0,False,0,0,-1.7706213787385299,0.21401172312183575
final_students_scores,FINA_0074,Y2,15.0,16.0,15.0,16.875,1.896,12.0,18.0,12,0,0.0,0.917,0.0,0.81,0.147,18,0,False,0,0,-1.756133270184453,0.10751281517122514
final_students_scores,FINA_0075,Y1,12.539,14.481,12.071,14.505,2.101,12.11,18.042,0,0,0.007,0.702,0.0,0.79,0.217,33,10,True,0,0,-0.8486683188153243,0.20767005907227434
final_students_scores,FINA_0076,Y1,12.482,14.561,11.936,14.625,2.056,11.851,17.873,0,0,0.007,0.711,0.0,0.794,0.219,33,10,True,0,0,-0.8506418763320022,0.23875996009713876
final_students_scores,FINA_0077,Y3,10.0,12.0,10.0,12.433,1.889,8.0,15.5,15,1,0.067,0.2,0.0,0.811,0.301,15,0,False,0,0,0.6049436028415343,0.6546134650874478
final_students_scores,FINA_0078,Y2,14.0,14.0,14.0,16.042,1.751,12.0,18.0,12,0,0.0,0.917,0.0,0.825,0.174,18,0,False,0,0,-1.5423123852357878,0.29372807529814265
final_students_scores,FINA_0079,Y1,12.467,14.526,11.991,14.748,2.011,11.738,17.993,0,0,0.0,0.705,0.01,0.799,0.219,33,10,True,0,0,-0.83634603083154,0.2789506537507283
final_students_scores,FINA_0080,Y2,15.0,15.0,14.0,15.917,0.973,15.5,18.0,12,0,0.0,1.0,0.0,0.903,0.142,18,0,False,0,0,-1.9631763234396162,0.7493715443972042
final_students_scores,FINA_0081,Y1,12.656,14.542,11.906,14.605,2.005,11.81,17.976,0,0,0.0,0.701,0.017,0.8,0.215,33,10,True,0,0,-0.8556359839748919,0.2719830518518495
final_students_scores,FINA_0082,Y1,12.666,14.561,12.025,14.657,2.057,12.045,18.108,0,0,0.001,0.693,0.012,0.794,0.214,33,10,True,0,0,-0.8524692161532204,0.22992214323651003
final_students_scores,FINA_0083,Y2,14.0,16.0,13.0,15.75,2.105,12.0,18.0,12,0,0.0,0.833,0.0,0.789,0.176,18,0,False,0,0,-1.3865213463384762,0.057006199411306524
final_students_scores,FINA_0084,Y1,12.434,14.521,11.894,14.639,2.106,11.84,17.878,0,0,0.005,0.707,0.004,0.789,0.22,33,10,True,0,0,-0.8265059909871231,0.20838239965729521
final_students_scores,FINA_0085,Y1,12.289,14.475,12.009,14.466,2.041,12.09,18.216,0,0,0.005,0.688,0.007,0.796,0.225,33,10,True,0,0,-0.7619574903570346,0.27419678016238463
final_students_scores,FINA_0086,Y1,12.47,14.557,11.98,14.647,1.997,11.841,18.009,0,0,0.009,0.7,0.006,0.8,0.22,33,10,True,0,0,-0.8176331702807358,0.28412809263297145
final_students_scores,FINA_0087,Y2,16.0,16.0,16.0,16.75,1.306,15.5,18.0,12,0,0.0,1.0,0.0,0.869,0.117,18,0,False,0,0,-2.1564931681977146,0.42845476452893927
final_students_scores,FINA_0088,Y1,12.484,14.568,12.047,14.697,2.019,11.864,18.179,0,0,0.005,0.692,0.009,0.798,0.219,33,10,True,0,0,-0.8111305173988912,0.27176147706381726
final_students_scores,FINA_0089,Y1,12.739,14.594,12.146,14.657,1.972,11.897,18.037,0,0,0.001,0.704,0.009,0.803,0.211,33,10,True,0,0,-0.9013121089286456,0.2855364672530202
final_students_scores,FINA_0090,Y2,10.0,13.0,9.0,12.667,3.81,4.0,18.0,12,2,0.167,0.417,0.083,0.619,0.348,18,0,False,0,1,0.9564808798991578,-0.7880354599918273
final_students_scores,FINA_0091,Y1,12.365,14.49,12.057,14.779,1.952,12.015,18.086,0,0,0.003,0.689,0.004,0.805,0.221,33,10,True,0,0,-0.8036927145298138,0.3323138623529717
final_students_scores,FINA_0092,Y3,12.0,15.5,12.0,14.333,1.708,12.0,15.5,15,0,0.0,0.667,0.0,0.829,0.229,15,0,False,0,0,-0.7280387989752336,0.5378604469386512
final_students_scores,FINA_0093,Y2,11.0,13.0,10.0,13.625,2.723,8.0,18.0,12,1,0.083,0.5,0.0,0.728,0.282,18,0,False,0,0,0.06309687745201135,-0.08708731637190623
final_students_scores,FINA_0094,Y3,10.0,12.0,9.0,11.933,2.008,8.0,15.5,15,2,0.133,0.133,0.0,0.799,0.318,15,0,False,0,0,0.8957146821543515,0.5648784378902474
final_students_scores,FINA_0095,Y1,12.538,14.397,12.004,14.591,1.964,11.776,17.966,0,0,0.012,0.7,0.004,0.804,0.219,33,10,True,0,0,-0.8317784333855909,0.3064066190204474
final_students_scores,FINA_0096,Y3,9.0,12.0,9.0,11.933,2.008,8.0,15.5,15,2,0.133,0.133,0.0,0.799,0.346,15,0,False,0,0,1.1240236756570932,0.6445947900665543
final_students_scores,FINA_0097,Y2,13.0,15.0,12.0,15.25,2.231,12.0,18.0,12,0,0.0,0.75,0.0,0.777,0.204,18,0,False,0,0,-1.0282310297605497,0.07006543274735069
final_students_scores,FINA_0098,Y2,14.0,15.0,13.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,18,0,False,0,0,-1.3994690590893557,0.1492694171510313
final_students_scores,FINA_0099,Y3,11.0,15.5,11.0,13.367,2.295,8.0,15.5,15,1,0.067,0.467,0.0,0.771,0.276,15,0,False,0,0,0.02784675050084332,0.2306507593155565
final_students_scores,FINA_0100,Y3,14.0,15.5,12.0,15.533,1.757,12.0,18.0,15,0,0.0,0.867,0.0,0.824,0.174,15,0,False,0,0,-1.468807881155877,0.2979096412921313
final_students_scores,FINA_0101,Y2,12.0,12.0,11.0,14.5,2.611,8.0,18.0,12,1,0.083,0.75,0.0,0.739,0.254,18,0,False,0,0,-0.5373558238598782,-0.1450044278854965
final_students_scores,FINA_0102,Y1,12.551,14.573,12.055,14.738,2.017,11.966,17.904,0,0,0.0,0.703,0.012,0.798,0.217,33,10,True,0,0,-0.8465199042415548,0.2656060013782191
final_students_scores,FINA_0103,Y1,12.574,14.518,11.826,14.735,2.007,11.877,17.764,0,0,0.0,0.697,0.0,0.799,0.214,33,10,True,0,0,-0.8764763377925671,0.2720763809389664
final_students_scores,FINA_0104,Y1,12.36,14.599,12.215,14.905,1.962,11.888,17.838,0,0,0.0,0.696,0.008,0.804,0.221,33,10,True,0,0,-0.8098905249975091,0.32491294608855237
final_students_scores,FINA_0105,Y1,12.585,14.519,12.012,14.817,2.03,11.954,18.002,0,0,0.001,0.691,0.0,0.797,0.214,33,10,True,0,0,-0.865782362354762,0.2580384123860566
final_students_scores,FINA_0106,Y1,12.573,14.673,11.99,14.733,2.1,12.224,18.049,0,0,0.001,0.679,0.0,0.79,0.215,33,10,True,0,0,-0.83824610265876,0.2120604139089422
final_students_scores,FINA_0107,Y1,12.558,14.412,12.126,14.735,2.076,12.002,18.037,0,0,0.0,0.7,0.006,0.792,0.216,33,10,True,0,0,-0.8543667018146506,0.22303444102601294
