quiz_id,quiz_file,raw_score,inferred_max_score,normalized_score,score_percent,submission_timestamp
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:37:42.434
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:37:43.564
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:37:48.099
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:37:49.186
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:38:43.372
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:38:52.320
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:39:09.786
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:39:31.975
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:40:19.182
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:41:01.072
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 20:41:39.393
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:41:50.293
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:42:58.529
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:43:19.712
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:43:23.675
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:43:43.238
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:44:07.090
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:44:20.870
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:44:24.670
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 20:44:58.438
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:45:05.837
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 20:45:42.549
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:46:05.926
Q017,ITE Quiz 10 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-01-09 20:46:11.851
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:46:39.777
Q017,ITE Quiz 10 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-01-09 20:46:48.223
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 20:47:08.598
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 20:47:10.290
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:47:12.832
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:47:23.124
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:47:34.140
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:47:42.604
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:47:47.190
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 20:48:07.750
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:48:22.058
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:48:53.422
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:49:00.912
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:49:54.460
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 20:51:26.113
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:51:28.449
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:52:07.007
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:52:49.067
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:52:52.050
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:52:58.133
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:52:58.579
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:52:59.045
Q017,ITE Quiz 10 (F24) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-01-09 20:53:18.545
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:53:32.148
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:54:01.670
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:54:08.014
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 20:55:18.798
Q017,ITE Quiz 10 (F24) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-01-09 20:55:37.778
Q017,ITE Quiz 10 (F24) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-01-09 20:55:57.031
Q017,ITE Quiz 10 (F24) (Responses).xlsx,1.0,10.0,0.1,10.0,2025-01-09 20:56:10.151
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 20:56:13.773
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 20:56:22.527
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:56:29.496
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:56:33.100
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:56:57.365
Q017,ITE Quiz 10 (F24) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-01-09 20:57:22.298
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:57:29.640
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:57:44.454
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:57:47.802
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:57:54.195
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:57:54.710
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:58:13.150
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:58:27.157
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 20:58:32.789
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:58:32.799
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:58:34.179
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:58:47.810
Q017,ITE Quiz 10 (F24) (Responses).xlsx,9.0,10.0,0.9,90.0,2025-01-09 20:58:59.367
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 20:59:05.153
Q017,ITE Quiz 10 (F24) (Responses).xlsx,4.0,10.0,0.4,40.0,2025-01-09 20:59:42.453
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 20:59:43.506
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 20:59:45.622
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 21:01:06.966
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 21:01:10.449
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 21:01:11.128
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 21:01:12.280
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 21:01:30.699
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 21:01:44.607
Q017,ITE Quiz 10 (F24) (Responses).xlsx,7.0,10.0,0.7,70.0,2025-01-09 21:04:32.787
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 21:05:25.469
Q017,ITE Quiz 10 (F24) (Responses).xlsx,5.0,10.0,0.5,50.0,2025-01-09 21:06:33.821
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 21:08:24.395
Q017,ITE Quiz 10 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-01-09 21:08:26.988
Q017,ITE Quiz 10 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-01-09 21:08:27.982
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 21:09:43.229
Q017,ITE Quiz 10 (F24) (Responses).xlsx,10.0,10.0,1.0,100.0,2025-01-09 21:09:43.483
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 21:14:41.354
Q017,ITE Quiz 10 (F24) (Responses).xlsx,8.0,10.0,0.8,80.0,2025-01-09 21:17:10.839
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 21:52:30.333
Q017,ITE Quiz 10 (F24) (Responses).xlsx,6.0,10.0,0.6,60.0,2025-01-09 21:58:07.048
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 21:12:18.115
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 21:18:07.488
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-26 21:22:12.249
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-26 21:22:58.460
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 21:25:13.993
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 21:30:37.755
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 21:37:19.957
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 21:39:39.022
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 21:44:03.473
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 21:45:33.980
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 21:50:00.719
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 21:50:51.912
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 21:56:49.621
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 22:06:55.343
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 22:28:55.020
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-26 22:29:27.794
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 22:29:45.491
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 22:30:07.061
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 22:36:00.516
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 22:40:29.429
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 22:42:08.822
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 23:01:44.733
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 23:05:52.504
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-26 23:12:01.265
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,5.0,10.0,0.5,50.0,2023-12-26 23:20:21.121
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-26 23:24:30.844
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 23:26:41.113
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 23:44:56.768
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 23:45:42.879
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-26 23:58:21.928
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 00:02:41.153
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 00:05:41.985
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 00:07:20.979
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 00:08:06.472
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,10.0,10.0,1.0,100.0,2023-12-27 01:01:39.292
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 01:08:33.341
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 02:24:13.372
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 03:02:25.070
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 03:09:50.983
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 03:30:09.849
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 07:09:41.704
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 07:54:57.945
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 08:11:50.976
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 09:08:42.090
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 09:13:22.795
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 09:18:54.723
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 09:23:18.978
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 09:35:55.189
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 10:24:01.865
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 10:24:22.150
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 10:31:00.952
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 10:40:13.333
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 10:44:17.809
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 10:48:25.874
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 10:50:27.842
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 10:51:01.795
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 11:01:59.876
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 11:13:23.788
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 11:27:55.081
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 11:40:04.618
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 12:18:39.269
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 12:21:06.496
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 12:28:33.313
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 12:36:35.944
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 12:47:28.691
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 12:47:59.795
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 12:48:20.663
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 12:55:42.923
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 13:11:10.381
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 13:14:11.597
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 14:03:22.038
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 14:31:25.016
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 15:00:30.947
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 15:02:51.424
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 15:26:48.924
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,10.0,10.0,1.0,100.0,2023-12-27 15:28:46.172
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 15:30:21.165
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 15:54:36.571
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 15:58:46.840
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 16:03:59.630
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 16:11:16.566
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 16:11:39.295
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 16:19:00.786
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 16:19:03.136
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 16:37:08.204
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 16:46:02.498
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 16:59:24.926
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 17:04:32.905
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 17:21:02.053
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 17:24:20.172
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 17:27:58.927
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 17:57:39.216
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:04:38.487
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:06:39.332
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:08:11.673
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:09:01.444
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:11:19.356
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:12:14.964
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:14:41.967
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 18:15:30.212
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 18:18:29.778
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:24:42.807
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:28:32.816
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:29:36.308
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:30:23.627
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:31:57.723
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:36:20.638
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:39:25.116
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:39:49.110
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 18:47:00.899
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:48:53.788
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:53:26.166
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:53:46.169
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:53:57.684
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:54:18.933
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 18:55:31.278
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:56:43.927
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 18:56:52.062
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 18:58:56.430
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 19:00:43.976
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:00:47.544
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 19:01:10.578
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 19:02:10.739
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 19:02:57.159
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:03:07.567
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,5.0,10.0,0.5,50.0,2023-12-27 19:06:09.448
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 19:07:10.932
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:09:31.325
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 19:10:09.655
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,7.0,10.0,0.7,70.0,2023-12-27 19:13:18.310
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,6.0,10.0,0.6,60.0,2023-12-27 19:14:02.610
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,9.0,10.0,0.9,90.0,2023-12-27 19:15:58.654
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:20:16.246
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:22:47.096
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:23:38.749
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:24:08.138
Q019,ITE — Quiz 09 (Prime) (Responses).xlsx,8.0,10.0,0.8,80.0,2023-12-27 19:24:35.195
