behavior_student_id,cluster_3,cluster_3_label,cluster_4,cluster_4_label,at_risk,behavioral_risk_score,wellbeing_score,engagement_score,distraction_risk_score
B0682,0,Engaged_Disciplined,1,HighStress,1,4.919017044554866,2.3000000000000003,5.673931821780535,4.75
B0683,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.385756084295487,5.75,3.810308996151387,4.333333333333333
B0684,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.617294982165654,2.35,4.230820071337383,10.0
B0685,2,HighDistraction_Burnout,1,HighStress,1,5.954326934324545,3.2,4.20269226270182,8.5
B0686,0,Engaged_Disciplined,3,DigitalDistracted,0,4.673473015570354,5.75,5.249441271051919,7.083333333333334
B0687,0,Engaged_Disciplined,2,HighPerformer,0,3.920531736201269,4.95,6.61453972186159,3.916666666666667
B0688,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.884299171057784,4.0,4.406136649102194,8.583333333333334
B0689,0,Engaged_Disciplined,1,HighStress,0,4.193642798742971,3.0,5.81876213836145,2.833333333333333
B0690,2,HighDistraction_Burnout,1,HighStress,1,5.309041922688179,4.05,5.037165642580617,6.333333333333334
B0691,0,Engaged_Disciplined,2,HighPerformer,0,3.441420289816497,5.95,6.810985507400678,4.916666666666666
B0692,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.206849015756268,8.049999999999999,4.43260393697493,7.0
B0693,0,Engaged_Disciplined,2,HighPerformer,0,3.426378956751693,6.8500000000000005,7.244484172993226,5.25
B0694,2,HighDistraction_Burnout,1,HighStress,1,5.442557304185717,3.35,4.839770783257134,5.75
B0695,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.880802110186025,5.4,3.830124892589233,1.8333333333333333
B0696,2,HighDistraction_Burnout,1,HighStress,1,5.242632715587759,3.0,5.046135804315629,6.416666666666666
B0697,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.206153930569278,4.3,5.45538427772289,10.0
B0698,0,Engaged_Disciplined,2,HighPerformer,0,3.6083833978019015,4.25,6.086466408792393,2.5
B0699,0,Engaged_Disciplined,1,HighStress,0,3.80895516820865,4.4,7.107512660498735,4.583333333333334
B0700,2,HighDistraction_Burnout,1,HighStress,1,5.271428546530433,4.25,2.764285813878268,5.75
B0701,0,Engaged_Disciplined,1,HighStress,0,4.366648377193186,3.55,4.640073157893925,3.166666666666667
B0702,2,HighDistraction_Burnout,1,HighStress,0,4.717109776732908,4.65,5.474894226401703,6.083333333333334
B0703,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.462394498621007,5.55,6.625422005515974,7.375
B0704,1,Disengaged_AtRisk,1,HighStress,0,4.292444104542607,4.55,5.410223581829571,5.0
B0705,2,HighDistraction_Burnout,1,HighStress,1,5.190699461170876,3.1500000000000004,6.402202155316494,6.625
B0706,0,Engaged_Disciplined,2,HighPerformer,0,3.383368117281103,4.5,8.593194197542253,4.166666666666666
B0707,0,Engaged_Disciplined,2,HighPerformer,0,3.546469017576086,4.75,8.144123929695656,2.75
B0708,0,Engaged_Disciplined,2,HighPerformer,0,3.811899495693848,4.95,7.955735350557945,4.583333333333334
B0709,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.798579801108139,7.5,6.579014128900777,9.333333333333334
B0710,2,HighDistraction_Burnout,1,HighStress,1,5.808293050622794,2.35,3.82016113084216,6.833333333333334
B0711,2,HighDistraction_Burnout,1,HighStress,1,5.170813423056097,2.6500000000000004,6.980079641108945,7.083333333333334
B0712,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.189556411529681,6.0,4.428441020547943,7.666666666666667
B0713,1,Disengaged_AtRisk,1,HighStress,1,4.917276051203835,4.4,4.007562461851324,3.916666666666667
B0714,0,Engaged_Disciplined,1,HighStress,0,3.9985719519451033,4.75,6.249045525552919,4.583333333333334
B0715,1,Disengaged_AtRisk,1,HighStress,1,4.872275544489719,4.55,3.187564488707789,3.4166666666666665
B0716,2,HighDistraction_Burnout,1,HighStress,1,5.070239107373365,4.05,4.98237690383987,7.083333333333334
B0717,0,Engaged_Disciplined,2,HighPerformer,0,3.633297327439302,5.7,7.063477356909456,4.916666666666666
B0718,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.354475012679743,3.3,5.382099949281029,7.0
B0719,0,Engaged_Disciplined,1,HighStress,0,3.849173368561573,4.1,6.399973192420374,3.916666666666667
B0720,2,HighDistraction_Burnout,1,HighStress,1,6.0720102779076015,3.3,3.611958888369593,8.5
B0721,0,Engaged_Disciplined,2,HighPerformer,0,3.818736040648553,5.25,7.215055837405789,5.75
B0722,0,Engaged_Disciplined,2,HighPerformer,0,4.1883333333333335,4.95,6.2,6.333333333333334
B0723,2,HighDistraction_Burnout,1,HighStress,0,4.611477417237726,4.8,4.82075699771576,5.666666666666666
B0724,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.0775,7.1000000000000005,3.8,7.75
B0725,0,Engaged_Disciplined,1,HighStress,0,4.283044904565243,4.4,4.264487048405698,2.9166666666666665
B0726,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.079089133002345,5.35,6.676976801323953,9.333333333333334
B0727,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.751955838253534,6.8,2.5921766469858656,10.0
B0728,0,Engaged_Disciplined,2,HighPerformer,0,3.772066942199422,5.6,5.508398897868977,4.916666666666666
B0729,2,HighDistraction_Burnout,1,HighStress,1,5.198194242478602,3.75,6.130556363418926,7.583333333333334
B0730,2,HighDistraction_Burnout,1,HighStress,1,5.7656042214234855,2.7,6.5842497809727245,8.166666666666666
B0731,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.798120200448701,4.65,4.800852531538531,9.333333333333334
B0732,0,Engaged_Disciplined,1,HighStress,0,4.156136019368961,4.2,6.838789255857491,4.583333333333334
B0733,0,Engaged_Disciplined,1,HighStress,0,4.395620664571119,5.000000000000001,4.617517341715524,5.0
B0734,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.043300765317933,3.75,5.0267969387282685,8.5
B0735,2,HighDistraction_Burnout,3,DigitalDistracted,1,7.00898135476242,3.4000000000000004,2.417407914283652,9.333333333333334
B0736,0,Engaged_Disciplined,2,HighPerformer,0,3.0513547560105505,5.5,7.474580975957797,3.0
B0737,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.1381553132135975,5.9,4.270712080478944,3.583333333333333
B0738,1,Disengaged_AtRisk,1,HighStress,1,5.302297352912086,1.15,5.654143921684992,4.083333333333334
B0739,0,Engaged_Disciplined,2,HighPerformer,0,3.85129989821356,5.55,6.838133740479091,4.583333333333334
B0740,0,Engaged_Disciplined,1,HighStress,0,4.415331537834959,3.35,6.328673848660166,4.25
B0741,0,Engaged_Disciplined,2,HighPerformer,0,4.3662028262953365,5.800000000000001,5.27185536148532,6.416666666666666
B0742,1,Disengaged_AtRisk,1,HighStress,1,5.128850585677336,3.4000000000000004,3.2145976572906543,3.25
B0743,0,Engaged_Disciplined,2,HighPerformer,0,4.062236314284077,6.05,5.811054742863691,5.0
B0744,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.722157297249037,6.1000000000000005,6.374704144337183,8.583333333333334
B0745,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.391791264089529,4.15,6.292834943641883,5.0
B0746,0,Engaged_Disciplined,2,HighPerformer,0,3.667179053803206,5.5,6.604617118120512,4.833333333333334
B0747,0,Engaged_Disciplined,2,HighPerformer,0,3.439439744424321,4.6000000000000005,8.208907688969383,3.166666666666667
B0748,0,Engaged_Disciplined,1,HighStress,0,4.288849569886361,2.35,6.871268387121223,3.166666666666667
B0749,2,HighDistraction_Burnout,1,HighStress,1,4.853231277593023,4.05,4.193741556294573,5.666666666666666
B0750,0,Engaged_Disciplined,2,HighPerformer,0,4.14223979783507,5.6000000000000005,6.611040808659718,7.5
B0751,0,Engaged_Disciplined,1,HighStress,0,4.178820631990454,3.8,6.97805080537152,4.333333333333333
B0752,0,Engaged_Disciplined,1,HighStress,0,4.112590195483629,5.9,6.229639218065482,6.0
B0753,0,Engaged_Disciplined,1,HighStress,0,4.285805266427689,3.6,6.270112267622578,5.333333333333334
B0754,0,Engaged_Disciplined,2,HighPerformer,0,4.478573562751464,5.8500000000000005,5.955705748994144,6.25
B0755,2,HighDistraction_Burnout,0,Moderate_LowStress,1,5.477847605074105,4.3,3.585276246370249,6.416666666666666
B0756,0,Engaged_Disciplined,2,HighPerformer,0,4.513900928952603,5.2,7.424396284189589,7.0
B0757,2,HighDistraction_Burnout,1,HighStress,0,4.697830926201725,5.3,4.2086762951931,6.0
B0758,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.370876901067639,7.45,4.376492395729443,8.0
B0759,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.019655114754398,3.4,4.614712874315742,9.333333333333334
B0760,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.542247179491818,4.8,4.894344615366064,8.583333333333334
B0761,0,Engaged_Disciplined,2,HighPerformer,0,2.60095555248806,6.800000000000001,7.696177790047759,2.5
B0762,2,HighDistraction_Burnout,1,HighStress,1,5.936020445298608,2.35,5.075918218805568,7.0
B0763,2,HighDistraction_Burnout,0,Moderate_LowStress,1,5.14205281834174,4.95,5.4017887266330415,5.75
B0764,0,Engaged_Disciplined,2,HighPerformer,0,4.315925977820174,3.850000000000001,6.816296088719303,5.5
B0765,2,HighDistraction_Burnout,1,HighStress,1,5.294048833541183,3.1500000000000004,4.36380466583527,5.0
B0766,1,Disengaged_AtRisk,1,HighStress,1,4.951811945745248,4.45,3.17275221701901,4.0
B0767,2,HighDistraction_Burnout,1,HighStress,1,5.343253964440885,3.3,6.816984142236457,7.75
B0768,2,HighDistraction_Burnout,1,HighStress,1,5.103677266560476,2.35,4.615290933758098,4.25
B0769,2,HighDistraction_Burnout,1,HighStress,1,5.699437556975463,2.6,3.658916438764816,5.416666666666667
B0770,2,HighDistraction_Burnout,3,DigitalDistracted,1,4.873019500692304,5.6000000000000005,6.2145886638974535,8.666666666666666
B0771,2,HighDistraction_Burnout,1,HighStress,1,4.90357492302233,3.7,6.979033641244012,7.833333333333334
B0772,0,Engaged_Disciplined,2,HighPerformer,0,3.963703050367364,6.4,5.735187798530543,5.75
B0773,0,Engaged_Disciplined,1,HighStress,0,4.257918079097027,3.5500000000000003,6.009994350278559,3.541666666666667
B0774,0,Engaged_Disciplined,2,HighPerformer,0,3.575447349989135,4.55,6.924877266710128,3.166666666666667
B0775,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.917051827670161,4.1,3.5917926893193584,8.5
B0776,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.561749196542933,4.438013954218029,3.954491179846937,7.687104711080304
B0777,2,HighDistraction_Burnout,3,DigitalDistracted,1,4.846903800181724,6.537764399351743,4.377970792809283,8.090903272758268
B0778,1,Disengaged_AtRisk,1,HighStress,1,5.036675800580323,4.332267161129189,3.4166689293642625,5.562092725040581
B0779,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.800278883453027,7.485869392079095,4.623984935449645,5.4481437397566665
B0780,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.561534068852084,5.84439413569762,4.910590761754522,6.25
B0781,0,Engaged_Disciplined,1,HighStress,0,4.636528226814529,5.595517520869102,4.736554317653102,6.23728824995414
B0782,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.83091567506255,4.689372497983749,3.2384496514572465,4.349359349287942
B0783,2,HighDistraction_Burnout,1,HighStress,1,6.262230895378818,3.1184554295385425,3.558070181203272,7.549140278164794
B0784,2,HighDistraction_Burnout,3,DigitalDistracted,1,4.981001363239263,5.378325045883901,5.784608066025758,8.082603574043487
B0785,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.581301502599902,3.5920262314093128,3.827058525936774,5.662696014027558
B0786,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.880274177375859,4.6000000000000005,4.850184410192598,6.291281119696032
B0787,0,Engaged_Disciplined,1,HighStress,0,4.021550611634405,4.738153994817902,6.273792192569756,3.56577943288886
B0788,0,Engaged_Disciplined,2,HighPerformer,0,3.9714932612742624,5.697369761322664,5.530866903341061,4.733683662025308
B0789,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.68594203354376,4.963254601123911,2.656794830941654,8.316468486465386
B0790,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.984846177999594,5.410503754622559,3.94830311285365,3.180292330399098
B0791,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.98992577394503,4.310379726360011,5.377938329605636,3.2300970970177696
B0792,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.3774277518824976,6.460478916596755,3.7984019269596097,5.2206876344057065
B0793,0,Engaged_Disciplined,2,HighPerformer,0,4.34978797581122,4.978162833429253,6.494010775304168,7.06695807866415
B0794,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.6601391359341005,4.885069212839084,6.695884734915762,7.838524334059066
B0795,2,HighDistraction_Burnout,0,Moderate_LowStress,1,5.411678759153168,4.582954984309327,3.5467155141027784,6.77297653188664
B0796,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.718333353537536,6.341013201242362,4.107076444538306,3.789625700179285
B0797,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.048378992094553,6.68535273792607,2.505078238290777,7.121017492180274
B0798,1,Disengaged_AtRisk,1,HighStress,0,4.426834134623796,4.169360061778527,4.350224260943317,2.500792873572736
B0799,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.082077954406218,5.788110816943762,4.41318317550952,2.327227973466908
B0800,0,Engaged_Disciplined,2,HighPerformer,0,4.290588893742775,4.936558621110319,4.8637740796965145,4.75
B0801,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.620034339649551,4.698638046316463,3.8508203046513625,4.209323318829317
B0802,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.8189816767259033,7.439517609275545,3.051250177552485,3.1745980155867524
B0803,0,Engaged_Disciplined,2,HighPerformer,0,3.7540358191028713,4.5733601429070205,6.519956670697828,3.7441321185977383
B0804,0,Engaged_Disciplined,2,HighPerformer,0,3.21826712942864,6.453388240866795,6.718192564238664,3.895326970993377
B0805,0,Engaged_Disciplined,2,HighPerformer,0,4.305579907526037,5.129729104782824,5.112639803044628,4.570634358888167
B0806,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.2873633844842285,4.875695894928896,2.418175015396676,6.058463627248264
B0807,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.382917602147882,4.98415389620522,6.47599342098673,5.508648505024521
B0808,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.732013294986338,5.257211001703096,4.728820777434109,7.005527159423176
B0809,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.5953545506665,7.252844396905228,3.3237834666162414,4.568614945568518
B0810,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.395346962857589,4.469684151777776,3.576813790847039,6.921822624410725
B0811,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.434500538357908,4.754025151864449,4.17906900451494,4.101901340183913
B0812,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.1748793184948925,6.339125193663434,4.658940335022558,4.7254078413982485
B0813,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.961325026640714,4.755833161489247,1.75996128251119,3.7922611828611417
B0814,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.891965913649572,5.614429374208139,2.7375760185231823,6.242754922171237
B0815,2,HighDistraction_Burnout,0,Moderate_LowStress,1,5.75265654739864,4.131660234711418,2.6304448437009444,6.439063314949207
B0816,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.68495077872386,5.595879554929415,5.465629617041458,7.7204881978521955
B0817,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.300820592477356,4.333027914576557,6.310786297222493,8.313702164623788
B0818,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.685908092558197,6.342819368539552,4.387243203635041,2.7422588161152923
B0819,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.780483695290665,4.6109107783427055,2.9316437344062294,8.06667144958014
B0820,0,Engaged_Disciplined,2,HighPerformer,0,4.138833607081711,6.3144699464125305,3.854083064021917,5.426781428043801
B0821,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.869169098561754,4.297531125183475,1.1018263332660827,5.415540077733269
B0822,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.4865394584440255,5.856655415633864,5.035855667463263,6.25
B0823,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.990201610140423,5.305427953713581,4.6405351183442844,3.2078551033622738
B0824,0,Engaged_Disciplined,2,HighPerformer,0,3.402901831792504,5.581764699646593,7.093753838633707,2.7634788053796355
B0825,0,Engaged_Disciplined,2,HighPerformer,0,3.793895673410415,5.73285137616689,6.987327069764973,5.042331414806901
B0826,0,Engaged_Disciplined,2,HighPerformer,0,3.317288391954845,6.6822130066594525,6.152444761486152,4.160253937296876
B0827,1,Disengaged_AtRisk,1,HighStress,1,5.021172330304486,3.9063987422125206,4.577342231687496,5.109710043560463
B0828,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.3413837283714924,4.802865611311379,2.2531623887582777,4.742136035817902
B0829,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.223814517674396,5.979015341206957,3.839923519854069,7.75
B0830,1,Disengaged_AtRisk,1,HighStress,0,4.472447279831794,5.58702925188104,4.000219422454691,5.3144436440391125
B0831,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.70235408636343,4.126462073243648,5.934072160883584,6.495242994229682
B0832,1,Disengaged_AtRisk,1,HighStress,0,4.684041883973748,4.233485782136706,4.679308211673272,3.2956586861323105
B0833,2,HighDistraction_Burnout,1,HighStress,1,5.761144526996864,2.388029287258548,5.0406457152295445,7.030858967927257
B0834,0,Engaged_Disciplined,2,HighPerformer,0,3.629660372971272,6.395204796331444,6.917257261681626,5.350144509164447
B0835,2,HighDistraction_Burnout,1,HighStress,1,4.9524019398783885,3.0044432602205777,6.589692653205254,6.564632324983499
B0836,2,HighDistraction_Burnout,0,Moderate_LowStress,0,4.56627844168697,5.599410346346297,6.395992681035557,6.180398863398995
B0837,0,Engaged_Disciplined,2,HighPerformer,0,3.4470745299629115,5.940117318159404,6.921287831759096,4.397726733402025
B0838,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.905310120792836,5.805958977032452,2.28017090481652,5.028562160426805
B0839,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.289793353574347,4.410067695640747,3.710860947205832,5.042115596272119
B0840,1,Disengaged_AtRisk,0,Moderate_LowStress,1,4.907616590706103,4.670749475495437,3.751652173049192,6.347017906468127
B0841,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.3807995830980255,6.095167525075554,4.116423663546494,5.033823026029259
B0842,0,Engaged_Disciplined,1,HighStress,0,4.3333482127278,2.815269083140821,6.35809014810555,4.269805898785734
B0843,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.723794927165908,7.388048536017002,4.346488559767442,3.307326511651476
B0844,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.165306208005383,6.221722711535437,4.440502525482645,8.647794611346702
B0845,1,Disengaged_AtRisk,1,HighStress,0,4.561949260688994,4.256356669124028,4.568001038842664,4.083426084547474
B0846,0,Engaged_Disciplined,2,HighPerformer,0,3.952811733927817,6.124939008898036,5.348826253611086,4.75
B0847,1,Disengaged_AtRisk,1,HighStress,0,4.44822630113503,5.371735741454677,3.970634877246809,4.12962297153254
B0848,2,HighDistraction_Burnout,1,HighStress,1,5.52295222114619,2.887498694224117,4.4705295071511575,7.227336824804856
B0849,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.644648664668404,6.927935067421837,3.4409841648315136,5.533100904411334
B0850,0,Engaged_Disciplined,2,HighPerformer,0,3.965093020248067,5.772936399100378,6.880253264831305,7.668149024744029
B0851,0,Engaged_Disciplined,2,HighPerformer,0,3.5626529137430936,7.45,5.085348375740829,6.275960030713205
B0852,2,HighDistraction_Burnout,1,HighStress,1,5.596054886295154,3.719579635251212,2.217377364229765,5.6250924717118345
B0853,0,Engaged_Disciplined,2,HighPerformer,0,4.291924631031708,5.868008175449727,6.413560452466864,6.862868787133365
B0854,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.001376779543029,5.312467115513376,4.9683208732479525,7.5887885300361155
B0855,0,Engaged_Disciplined,2,HighPerformer,0,3.320141450620823,6.688678188758817,7.087652301531976,5.594631930525846
B0856,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.869107338117797,5.573574053953538,3.8027396634707302,3.167457880686163
B0857,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.576972932081536,5.967787214500079,1.9384605026447952,4.12769688837103
B0858,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.561134324773019,6.409459599714283,4.252487223746051,6.988376042495269
B0859,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.068188219934815,6.108247547611376,4.510579951330923,3.073229888203832
B0860,0,Engaged_Disciplined,1,HighStress,0,4.574149655754099,2.7118614609361007,6.489062767397567,3.719895143537285
B0861,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.332028755680279,4.448166522966939,5.523233798714708,8.429148648996147
B0862,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.024192681977595,6.120626635371319,4.05190272100999,6.373425411365948
B0863,1,Disengaged_AtRisk,0,Moderate_LowStress,0,3.896137770848507,6.791970670442507,3.620518019800976,3.5154339077260137
B0864,0,Engaged_Disciplined,2,HighPerformer,0,3.9710329932554247,4.991309985307539,6.3855560659509765,4.259260021341721
B0865,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.368411078917827,5.617658848573308,2.371413769381621,6.5862487033409005
B0866,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.3614362846912735,4.735062619713783,1.949693056372507,5.63751333879414
B0867,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.611695041641674,5.056633414191953,3.5429150014958606,8.697655265092902
B0868,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.447546845445441,4.941982125786852,5.554074441200156,8.554640373926143
B0869,0,Engaged_Disciplined,2,HighPerformer,0,4.146354840980754,5.693797651564444,5.4898132988159,4.987789844616248
B0870,2,HighDistraction_Burnout,3,DigitalDistracted,0,4.617271140693976,5.645970998433941,6.904754716230747,7.34900447712738
B0871,2,HighDistraction_Burnout,1,HighStress,0,4.504862006031857,4.138324810114611,5.474104096329775,5.099541892594737
B0872,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.462710177301986,5.413968158017719,3.212907595909275,4.200510094738482
B0873,0,Engaged_Disciplined,1,HighStress,0,4.068496738407204,4.133610968106129,6.950657788704257,4.024977904060423
B0874,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.172167635791473,6.032604381116488,3.908933999247268,3.916729799752944
B0875,0,Engaged_Disciplined,1,HighStress,0,4.36192510904022,3.213224968445094,4.7037424985831855,2.807312896878177
B0876,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.701162607326679,5.310380164429074,1.8195860936525947,3.236692720274196
B0877,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.3352845486950855,3.813160019489454,5.271696846664545,7.828627064832232
B0878,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.298277531740691,6.926352610081471,3.769879510617847,8.554612769678378
B0879,1,Disengaged_AtRisk,1,HighStress,0,4.251491410697168,4.749117234453786,5.016761243294742,5.081667567427955
B0880,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.041555909536386,5.615030197836946,6.693693107907163,8.397952983457044
B0881,1,Disengaged_AtRisk,1,HighStress,1,5.038775270413795,2.067852669053276,3.966852477467096,4.603376761986207
B0882,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.8010998059987005,4.545936762006702,3.690476661597157,4.75
B0883,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.407192407590366,4.63064431436191,3.5676903308857444,6.833233138481499
B0884,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.357733967711471,5.758002942049303,3.725106122864685,8.38564552416973
B0885,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.037694137698471,5.838467127012229,4.369469408958272,8.166406512166835
B0886,0,Engaged_Disciplined,2,HighPerformer,0,3.1611800519351902,5.207423374896428,6.71365345842029,2.807281716036762
B0887,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.60461036698485,5.068409875577809,3.50006187596032,5.440595194593089
B0888,2,HighDistraction_Burnout,3,DigitalDistracted,1,6.844654634007774,3.864018767929167,1.5035346741785705,9.198975731724664
B0889,2,HighDistraction_Burnout,3,DigitalDistracted,1,5.013571076560106,3.878842784163317,5.0291300986440834,6.538025745880485
B0890,1,Disengaged_AtRisk,2,HighPerformer,0,4.307613577606661,4.482870208565092,4.598898170318221,4.248796731022976
B0891,1,Disengaged_AtRisk,0,Moderate_LowStress,1,5.258076185986819,5.5277531583906425,2.5673807528314363,6.552989286847482
B0892,1,Disengaged_AtRisk,0,Moderate_LowStress,0,4.826008814904317,5.9418451189259125,1.4838450624279171,3.918094464756281
