behavior_student_id,source_dataset,age,gender_female_binary,academic_level_num,study_hours_daily,self_study_hours_daily,online_classes_hours_daily,social_media_hours_daily,gaming_hours_daily,sleep_hours,screen_time_hours_daily,exercise_minutes_daily,caffeine_intake_daily,part_time_job_binary,internet_quality_score,mental_health_score,focus_score,burnout_score,productivity_score,stress_score,assignment_punctuality_score,attendance_engagement_score,motivation_score,satisfaction_score,study_planning_score,extra_academic_work_binary,total_learning_hours_daily,distraction_hours_daily,sleep_balance_score,wellbeing_score,discipline_score,engagement_score,distraction_risk_score,behavioral_risk_score,observed_behavior_feature_count
B0687,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,4.0,8.0,1.0,0.0,3.0,0.0,7.0,5.0,0.0,2.0,1.0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,5.0,5.072698609307949,3.0,2.0,1.0,9.0,3.0,9.25,4.95,3.55,6.61453972186159,3.916666666666667,3.9205317362012693,18
B0688,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,1.0,8.0,1.0,1.0,7.0,0.0,10.0,10.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,1.0,5.0,5.0,5.0,3.030683245510971,4.0,2.0,0.0,9.5,7.0,6.25,4.0,3.65,4.406136649102194,8.583333333333334,5.884299171057784,17
B0689,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,3.0,5.0,3.0,0.0,2.0,0.0,8.0,4.0,1.0,1.0,0.0,3.0,2.0,5.0,5.0,7.0,10.0,4.0,5.0,2.982699580696136,2.0,3.0,1.0,8.0,2.0,9.25,3.0,4.15,5.81876213836145,2.833333333333333,4.193642798742971,17
B0690,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,22.0,1.0,4.0,7.0,4.0,2.0,4.0,0.0,6.0,10.0,2.0,0.0,1.0,3.0,3.0,3.0,5.0,8.0,6.0,3.0,5.0,4.963605990680864,2.0,2.0,0.0,12.0,4.0,7.75,4.05,3.25,5.037165642580617,6.333333333333334,5.309041922688179,18
B0691,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,22.0,1.0,4.0,6.0,5.0,0.0,3.0,0.0,7.0,8.0,1.0,2.0,0.0,4.0,9.0,5.0,5.0,7.0,8.0,5.0,5.0,3.9438164258922823,3.0,3.0,1.0,11.0,3.0,9.25,5.95,4.5,6.810985507400678,4.916666666666666,3.441420289816497,18
B0692,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,17.0,1.0,2.0,6.0,1.0,4.0,2.0,2.0,7.0,12.0,20.0,4.0,1.0,4.0,10.0,1.0,5.0,9.0,1.0,4.0,5.0,1.9407974626524296,3.0,4.0,0.0,9.0,4.0,9.25,8.049999999999999,3.8,4.43260393697493,7.0,4.206849015756268,17
B0693,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,8.0,6.0,2.0,3.0,0.0,7.0,9.0,30.0,1.0,0.0,3.0,8.0,5.0,5.0,4.0,3.0,3.0,5.0,2.8890875316327933,3.0,3.0,1.0,15.0,3.0,9.25,6.8500000000000005,3.8,7.244484172993226,5.25,3.426378956751693,17
B0694,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,3.0,9.0,2.0,1.0,5.0,0.0,7.0,6.0,1.0,1.0,0.0,3.0,3.0,1.0,5.0,3.0,10.0,3.0,5.0,4.087742805174563,3.0,3.0,0.0,11.5,5.0,9.25,3.35,3.1999999999999997,4.839770783257134,5.75,5.442557304185717,17
B0695,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,4.0,4.0,1.0,2.0,0.0,8.0,1.0,10.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,5.0,1.039513351835056,2.0,2.0,0.0,8.5,2.0,9.25,5.3999999999999995,3.75,3.8301248925892333,1.8333333333333333,3.880802110186025,17
B0696,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,7.0,4.0,0.0,5.0,0.0,7.0,8.0,20.0,1.0,0.0,4.0,2.0,5.0,5.0,6.0,10.0,5.0,5.0,3.008456799355921,3.0,2.0,0.0,11.0,5.0,9.25,3.0,4.25,5.046135804315629,6.416666666666666,5.242632715587759,17
B0697,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,1.0,8.0,2.0,0.0,10.0,0.0,8.0,12.0,30.0,4.0,0.0,3.0,5.0,5.0,5.0,6.0,9.0,1.0,5.0,3.9435880552811136,2.0,2.0,0.0,10.0,10.0,9.25,4.3,2.85,5.45538427772289,10.0,6.206153930569278,17
B0698,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,6.0,3.0,30.0,1.0,0.0,4.0,5.0,5.0,5.0,7.0,8.0,3.0,5.0,4.098998710628635,2.0,5.0,1.0,6.5,2.0,7.75,4.25,4.3,6.086466408792393,2.5,3.6083833978019015,17
B0699,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,2.0,5.0,7.0,1.0,3.0,0.0,8.0,7.0,15.0,0.0,0.0,4.0,6.0,4.0,5.0,6.0,10.0,5.0,5.0,3.87089663582701,2.0,3.0,1.0,12.5,3.0,9.25,4.3999999999999995,4.35,7.107512660498735,4.583333333333334,3.80895516820865,17
B0700,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,2.0,1.0,0.5,4.0,1.0,9.0,6.0,30.0,2.0,0.0,4.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,3.988095736058004,2.0,2.0,0.0,3.25,5.0,7.75,4.25,4.25,2.7642858138782676,5.75,5.271428546530433,17
B0701,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,2.0,10.0,3.0,1.0,2.0,0.0,6.0,5.0,10.0,0.0,0.0,2.0,3.0,5.0,5.0,5.0,8.0,5.0,5.0,2.0892546783585124,2.0,2.0,0.0,13.5,2.0,7.75,3.55,4.25,4.640073157893925,3.166666666666667,4.366648377193186,17
B0702,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,3.0,5.0,6.0,1.0,3.0,2.0,5.0,7.0,50.0,0.0,0.0,4.0,7.0,3.0,5.0,4.0,8.0,4.0,5.0,1.8189155764529614,3.0,3.0,0.0,11.5,5.0,6.25,4.6499999999999995,3.8499999999999996,5.474894226401703,6.083333333333334,4.717109776732908,17
B0703,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,2.0,6.0,2.0,1.0,4.0,0.5,7.0,14.0,10.0,0.0,0.0,3.0,5.0,1.0,5.0,2.0,4.0,5.0,5.0,5.015998916468759,3.0,3.0,1.0,8.5,4.5,9.25,5.55,3.9,6.625422005515974,7.375,4.4623944986210065,17
B0704,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,7.0,6.0,1.0,0.0,0.0,3.0,5.0,4.0,5.0,4.0,8.0,5.0,5.0,2.9400067980367472,4.0,3.0,1.0,7.0,4.0,9.25,4.55,4.35,5.410223581829571,5.0,4.292444104542607,17
B0705,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,17.0,1.0,3.0,8.0,4.0,1.0,3.5,0.0,7.0,12.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,6.0,8.0,3.0,5.0,2.011010776582468,3.0,2.0,1.0,12.5,3.5,9.25,3.1500000000000004,3.55,6.402202155316494,6.625,5.190699461170876,17
B0706,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,3.0,6.0,4.0,2.0,2.0,0.0,6.0,8.0,90.0,0.0,0.0,3.0,5.0,5.0,5.0,4.0,7.0,4.0,5.0,2.9659709877112657,3.0,3.0,1.0,11.0,2.0,7.75,4.5,4.15,8.593194197542253,4.166666666666666,3.383368117281103,17
B0707,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,3.0,5.0,6.0,1.0,1.0,0.0,7.0,6.0,60.0,1.0,0.0,4.0,7.0,5.0,5.0,7.0,10.0,2.0,5.0,4.05395298181162,2.0,1.0,1.0,11.5,1.0,9.25,4.75,2.95,8.144123929695656,2.75,3.546469017576086,17
B0708,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,4.0,6.0,6.0,2.0,3.0,0.0,6.0,7.0,60.0,0.0,0.0,3.0,7.0,4.0,5.0,4.0,8.0,3.0,5.0,3.1120100861230604,4.0,2.0,1.0,13.0,3.0,7.75,4.95,3.4,7.955735350557945,4.583333333333334,3.8118994956938477,17
B0709,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,18.0,1.0,3.0,3.0,0.0,8.0,7.0,2.0,9.0,10.0,60.0,3.0,0.0,4.0,10.0,5.0,5.0,8.0,2.0,1.0,5.0,2.2284039778372224,2.0,2.0,1.0,7.0,9.0,7.75,7.5,2.85,6.579014128900777,9.333333333333334,4.798579801108139,17
B0710,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,3.0,4.0,3.0,2.0,6.0,0.0,9.0,7.0,1.0,3.0,0.0,2.0,1.0,4.0,5.0,4.0,10.0,5.0,5.0,2.9896945430996853,2.0,3.0,0.0,8.0,6.0,7.75,2.35,4.35,3.8201611308421595,6.833333333333334,5.808293050622794,17
B0711,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,1.0,7.0,2.0,0.5,5.0,0.0,8.0,10.0,30.0,0.0,0.0,3.0,1.0,5.0,5.0,1.0,10.0,4.0,5.0,3.06706487221139,2.0,2.0,1.0,9.25,5.0,9.25,2.6500000000000004,3.9,6.980079641108945,7.083333333333334,5.170813423056097,17
B0712,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,5.0,6.0,5.0,1.0,8.0,0.0,8.0,5.0,1.0,3.0,0.0,3.0,7.0,5.0,5.0,8.0,5.0,3.0,5.0,2.031093991628604,2.0,1.0,0.0,11.5,8.0,9.25,6.0,3.3,4.428441020547943,7.666666666666667,5.189556411529681,17
B0713,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,3.0,5.0,3.0,0.0,3.0,0.0,7.0,5.0,0.0,1.0,0.0,3.0,6.0,2.0,5.0,7.0,10.0,3.0,5.0,4.037812309256617,4.0,2.0,0.0,8.0,3.0,9.25,4.3999999999999995,3.0999999999999996,4.0075624618513235,3.916666666666667,4.917276051203835,17
B0714,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,3.0,5.0,4.0,1.0,3.0,0.0,7.0,7.0,1.0,2.0,0.0,4.0,7.0,5.0,5.0,5.0,10.0,4.0,5.0,2.134116516653485,3.0,3.0,1.0,9.5,3.0,9.25,4.75,4.15,6.249045525552919,4.583333333333334,3.9985719519451033,17
B0715,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,22.0,1.0,2.0,5.0,2.0,0.0,1.0,0.0,7.0,8.0,0.0,2.0,0.0,4.0,5.0,5.0,5.0,8.0,8.0,3.0,5.0,1.9378224435389466,3.0,1.0,0.0,7.0,1.0,9.25,4.55,3.3,3.187564488707789,3.4166666666666665,4.872275544489719,17
B0716,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,2.0,9.0,0.5,0.5,5.0,0.0,7.0,10.0,4.0,0.0,0.0,3.0,5.0,4.0,5.0,3.0,10.0,5.0,5.0,4.967440074754904,2.0,3.0,0.0,9.75,5.0,9.25,4.05,4.35,4.98237690383987,7.083333333333334,5.070239107373365,17
B0717,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,4.0,7.0,4.0,1.0,3.0,0.0,6.0,8.0,30.0,0.0,0.0,3.0,7.0,5.0,5.0,8.0,5.0,3.0,5.0,1.984053451213946,2.0,4.0,1.0,11.5,3.0,7.75,5.7,4.05,7.063477356909456,4.916666666666666,3.633297327439302,18
B0718,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,4.0,2.0,1.0,10.0,6.0,6.0,3.0,0.0,1.0,1.0,3.0,3.0,5.0,5.0,6.0,9.0,4.0,5.0,3.910499746405143,2.0,2.0,1.0,6.5,16.0,7.75,3.3,3.9,5.382099949281029,7.0,5.354475012679743,17
B0719,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,0.0,3.0,8.0,2.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,4.0,10.0,5.0,5.0,1.9998659621018686,3.0,3.0,1.0,10.0,3.0,7.75,4.1,4.5,6.399973192420374,3.916666666666667,3.849173368561573,17
B0720,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,3.0,5.0,2.0,1.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,10.0,9.0,4.0,5.0,3.0597944418479632,3.0,3.0,0.0,7.5,6.0,7.75,3.3,4.15,3.6119588883695926,8.5,6.0720102779076015,17
B0721,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,4.0,3.0,2.0,1.0,4.0,1.0,9.0,6.0,120.0,0.0,0.0,4.0,3.0,4.0,4.0,7.0,2.0,5.0,5.0,5.075279187028944,4.0,3.0,1.0,5.5,5.0,7.75,5.25,4.35,7.215055837405789,5.75,3.818736040648553,17
B0722,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,1.0,6.0,6.0,0.0,4.0,0.0,8.0,10.0,0.0,1.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,5.0,1.0,12.0,4.0,9.25,4.95,4.65,6.2,6.333333333333334,4.1883333333333335,17
B0723,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,3.0,8.0,2.0,4.0,4.0,0.0,7.0,8.0,0.0,2.0,0.0,3.0,5.0,5.0,5.0,5.0,7.0,4.0,5.0,4.103784988578799,2.0,3.0,0.0,12.0,4.0,9.25,4.8,4.15,4.82075699771576,5.666666666666666,4.611477417237726,17
B0724,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,3.0,4.0,0.0,0.0,4.0,1.0,7.0,12.0,0.0,0.0,0.0,4.0,8.0,5.0,5.0,9.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,5.0,9.25,7.1000000000000005,3.2,3.8,7.75,5.0775,17
B0725,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,3.0,6.0,4.0,2.0,3.0,0.0,8.0,2.0,1.0,2.0,0.0,3.0,6.0,5.0,5.0,7.0,10.0,4.0,5.0,1.211324130917379,3.0,2.0,0.0,11.0,3.0,9.25,4.3999999999999995,3.9,4.264487048405698,2.9166666666666665,4.283044904565243,17
B0726,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,18.0,1.0,4.0,5.0,2.0,1.0,10.0,1.0,6.0,10.0,30.0,0.0,0.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,5.051550673286433,2.0,1.0,1.0,7.5,11.0,7.75,5.35,3.7,6.676976801323953,9.333333333333334,5.079089133002345,17
B0727,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,6.0,12.0,0.0,0.0,0.0,3.0,8.0,5.0,5.0,9.0,2.0,4.0,5.0,4.9608832349293275,3.0,2.0,0.0,4.0,10.0,7.75,6.8,3.9,2.5921766469858656,10.0,5.751955838253534,17
B0728,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,3.0,5.0,2.0,0.5,2.0,1.0,6.0,8.0,0.0,0.0,0.0,3.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,3.041994489344883,3.0,4.0,1.0,7.25,3.0,7.75,5.6,4.75,5.508398897868977,4.916666666666666,3.772066942199422,17
B0729,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,3.0,3.0,2.0,0.0,6.0,1.0,9.0,7.0,60.0,1.0,0.0,3.0,5.0,3.0,5.0,6.0,10.0,4.0,5.0,3.986115150427965,3.0,3.0,1.0,5.0,7.0,7.75,3.75,3.8499999999999996,6.130556363418926,7.583333333333334,5.198194242478602,17
B0730,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,1.0,5.0,8.0,0.0,6.0,0.0,9.0,11.0,1.0,3.0,0.0,3.0,2.0,1.0,5.0,5.0,10.0,4.0,5.0,2.810137793752511,1.0,2.0,1.0,13.0,6.0,7.75,2.7,3.3,6.5842497809727245,8.166666666666666,5.7656042214234855,17
B0731,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,18.0,1.0,3.0,9.0,2.0,1.0,10.0,0.0,7.0,10.0,0.0,1.0,0.0,3.0,6.0,3.0,5.0,6.0,9.0,4.0,5.0,4.004262657692656,3.0,2.0,0.0,11.5,10.0,9.25,4.6499999999999995,3.5999999999999996,4.800852531538531,9.333333333333334,5.798120200448701,17
B0732,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,2.0,7.0,3.0,3.0,3.0,0.0,7.0,7.0,10.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,8.0,3.0,5.0,3.0828351681763437,2.0,3.0,1.0,11.5,3.0,9.25,4.2,3.8,6.838789255857491,4.583333333333334,4.156136019368961,17
B0733,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,18.0,1.0,3.0,8.0,6.0,0.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,9.0,5.0,5.0,5.0,7.0,5.0,5.0,3.087586708577617,3.0,2.0,0.0,14.0,4.0,3.25,5.000000000000001,4.25,4.617517341715524,5.0,4.395620664571119,17
B0734,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,2.0,5.0,7.0,1.0,6.0,0.0,6.0,15.0,1.0,0.0,0.0,2.0,5.0,3.0,5.0,10.0,10.0,3.0,5.0,5.022873582530231,2.0,1.0,0.0,12.5,6.0,7.75,3.75,3.0,5.0267969387282685,8.5,6.043300765317933,17
B0735,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,0.0,2.0,3.0,1.0,0.0,9.0,1.0,8.0,10.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,5.0,7.0,2.0,5.0,4.087039571418258,2.0,3.0,0.0,4.0,10.0,9.25,3.4000000000000004,3.0,2.4174079142836518,9.333333333333334,7.00898135476242,17
B0736,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,4.0,3.0,3.0,12.0,2.0,0.0,7.0,4.5,30.0,0.0,0.0,3.0,7.0,3.0,5.0,4.0,7.0,5.0,5.0,4.039571546455649,3.0,3.0,1.0,12.0,2.0,9.25,5.5,4.2,7.474580975957797,3.0,3.0513547560105505,17
B0737,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,7.0,4.0,30.0,0.0,1.0,2.0,6.0,5.0,5.0,5.0,4.0,3.0,5.0,5.020227069061388,2.0,2.0,0.0,6.5,3.0,9.25,5.8999999999999995,3.55,4.270712080478944,3.583333333333333,4.1381553132135975,17
B0738,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,5.0,8.0,10.0,0.0,1.0,0.0,2.0,10.0,30.0,2.0,0.0,3.0,1.0,1.0,5.0,2.0,10.0,5.0,5.0,4.937386275091624,3.0,2.0,0.0,16.0,1.0,1.75,1.15,3.65,5.654143921684992,4.083333333333334,5.302297352912086,17
B0739,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,7.0,2.0,1.0,3.0,0.0,6.0,7.0,20.0,1.0,0.0,3.0,6.0,5.0,4.0,5.0,5.0,3.0,5.0,2.968446480173236,2.0,2.0,1.0,9.5,3.0,7.75,5.55,3.55,6.838133740479091,4.583333333333334,3.8512998982135604,17
B0740,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,3.0,6.0,3.0,2.0,3.0,0.0,7.0,6.0,60.0,0.0,0.0,3.0,3.0,5.0,5.0,7.0,10.0,4.0,5.0,4.9767025766341675,2.0,2.0,0.0,10.0,3.0,9.25,3.35,3.9,6.328673848660166,4.25,4.415331537834959,17
B0741,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,0.0,4.0,7.0,3.0,2.0,4.0,1.0,6.0,8.0,30.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0259434740932676,2.0,3.0,0.0,11.0,5.0,7.75,5.800000000000001,4.2,5.27185536148532,6.416666666666666,4.3662028262953365,18
B0742,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,3.0,3.0,0.0,3.0,0.0,9.0,3.0,0.0,2.0,0.0,2.0,4.0,4.0,5.0,10.0,10.0,3.0,5.0,4.0729882864532705,3.0,2.0,0.0,6.0,3.0,7.75,3.4000000000000004,3.4,3.2145976572906543,3.25,5.128850585677336,17
B0743,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,18.0,1.0,4.0,5.0,2.0,1.0,4.0,0.0,10.0,6.0,1.0,2.0,0.0,4.0,6.0,5.0,5.0,8.0,1.0,3.0,5.0,3.9441626032073427,2.0,2.0,1.0,7.5,4.0,6.25,6.05,3.55,5.811054742863691,5.0,4.062236314284077,18
B0744,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,27.0,1.0,4.0,6.0,4.0,3.0,6.0,1.0,7.0,10.0,90.0,3.0,0.0,3.0,8.0,4.0,5.0,5.0,6.0,4.0,5.0,1.8735207216859135,2.0,2.0,0.0,11.5,7.0,9.25,6.1000000000000005,3.75,6.374704144337183,8.583333333333334,4.722157297249037,18
B0745,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,0.0,3.0,8.0,0.0,0.0,4.0,0.0,7.0,6.0,12.0,0.0,0.0,3.0,1.0,3.0,5.0,1.0,4.0,4.0,5.0,4.1308413848760805,2.0,3.0,1.0,8.0,4.0,9.25,4.15,3.8499999999999996,6.292834943641883,5.0,4.391791264089529,17
B0746,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,4.0,8.0,4.0,3.0,1.0,1.0,6.0,10.0,1.0,0.0,0.0,4.0,10.0,4.0,5.0,7.0,10.0,5.0,5.0,2.9119744794914504,3.0,3.0,1.0,13.5,2.0,7.75,5.5,4.35,6.604617118120512,4.833333333333334,3.667179053803206,17
B0747,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,22.0,0.0,4.0,9.0,2.0,0.0,2.0,0.0,7.0,5.0,90.0,0.0,0.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,1.044538444846913,2.0,1.0,1.0,11.0,2.0,9.25,4.6000000000000005,3.55,8.208907688969383,3.166666666666667,3.439439744424321,18
B0748,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,3.0,7.0,2.0,0.0,2.0,0.0,6.0,5.0,30.0,0.0,0.0,3.0,1.0,3.0,5.0,3.0,10.0,5.0,5.0,3.023008602272782,2.0,2.0,1.0,9.0,2.0,7.75,2.35,3.95,6.871268387121223,3.166666666666667,4.288849569886361,17
B0749,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,3.0,8.0,1.0,0.0,4.0,0.0,7.0,8.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,8.0,10.0,5.0,5.0,2.968707781472865,1.0,3.0,0.0,9.0,4.0,9.25,4.05,4.5,4.193741556294573,5.666666666666666,4.853231277593023,17
B0750,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,4.0,10.0,4.0,0.0,6.0,0.0,7.0,9.0,0.0,0.0,0.0,4.0,8.0,5.0,5.0,4.0,8.0,5.0,5.0,3.055204043298589,3.0,4.0,1.0,14.0,6.0,9.25,5.6000000000000005,4.75,6.611040808659718,7.5,4.14223979783507,18
B0751,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,18.0,1.0,3.0,6.0,4.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,1.0,3.0,3.0,5.0,5.0,7.0,7.0,3.0,5.0,4.890254026857602,2.0,3.0,1.0,10.0,4.0,7.75,3.8,3.8,6.97805080537152,4.333333333333333,4.178820631990454,17
B0752,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,0.0,4.0,8.0,1.0,2.0,4.0,0.0,8.0,9.0,0.0,0.0,1.0,3.0,8.0,5.0,1.0,9.0,10.0,4.0,5.0,1.1481960903274102,3.0,2.0,1.0,10.0,4.0,9.25,5.9,3.9,6.229639218065482,6.0,4.112590195483629,17
B0753,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,4.0,4.0,3.0,2.0,4.0,0.0,7.0,7.0,1.0,0.0,0.0,2.0,3.0,5.0,5.0,5.0,9.0,5.0,5.0,5.239450227001776,3.0,4.0,1.0,8.0,4.0,9.25,3.6,4.75,6.270112267622578,5.333333333333334,4.285805266427689,17
B0754,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,1.0,7.0,4.0,2.0,2.0,1.0,7.0,12.0,60.0,0.0,0.0,3.0,8.0,5.0,5.0,5.0,7.0,1.0,5.0,3.1118620783040556,3.0,4.0,0.0,12.0,3.0,9.25,5.8500000000000005,3.35,5.955705748994144,6.25,4.478573562751464,17
B0755,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,20.0,1.0,4.0,5.5,1.0,1.0,3.0,2.0,6.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,5.0,3.9263812318512468,3.0,2.0,0.0,7.0,5.0,7.75,4.3,3.5999999999999996,3.585276246370249,6.416666666666666,5.477847605074105,17
B0756,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,3.0,6.0,4.0,2.0,4.0,0.0,6.0,12.0,30.0,1.0,0.0,3.0,7.0,5.0,5.0,8.0,7.0,3.0,5.0,3.7886480876146105,3.0,1.0,1.0,11.0,4.0,7.75,5.2,3.3,7.424396284189589,7.0,4.513900928952603,17
B0757,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,21.0,1.0,4.0,4.0,5.0,0.0,4.0,0.0,8.0,9.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,3.0433814759654996,1.0,3.0,0.0,9.0,4.0,9.25,5.3,4.15,4.2086762951931,6.0,4.697830926201725,17
B0758,Learning_Behavior_Clustering_and_StudentProfiling_Responses_Form.csv,19.0,1.0,1.0,0.0,2.0,3.0,8.0,0.0,7.0,6.0,0.0,2.0,0.0,4.0,9.0,5.0,5.0,7.0,2.0,5.0,5.0,4.882461978647217,2.0,3.0,1.0,3.5,8.0,9.25,7.45,4.5,4.376492395729443,8.0,4.370876901067639,17
